,4EBP1_pS65,ACC_pS79,Akt_pS473,Akt_pT308,AMPK_pT172,Bad_pS112,c-Met_pY1235,c-Raf_pS338,Chk1_pS345,Chk2_pT68,EGFR_pY1068,EGFR_pY1173,ER-alpha_pS118,GSK3-alpha-beta_pS21_S9,HER2_pY1248,JNK_pT183_pT185,MAPK_pT202_Y204,MEK1_pS217_S221,mTOR_pS2448,NF-kB-p65_pS536,p27_pT157,p27_pT198,p38_pT180_Y182,p70S6K_pT389,p90RSK_pT359_S363,PDK1_pS241,PKC-alpha_pS657,PRAS40_pT246,Rb_pS807_S811,S6_pS235_S236,Src_pY416,Src_pY527,STAT3_pY705,YAP_pS127,YB-1_PS102
MAPK_pT202_Y204,0.000889259,0.000800814,0.000822787,0.001771853,0.000979415,0.247323914,0.000688213,0.043886421,0.005346814,0.000935416,0.606593073,0.095358167,0.000723186,0.004532712,0.274919613,0.000567451,0.505219741,0.30265289,0.637545675,0.004175939,0.000274821,0.002036048,0.001549815,0.002943466,0.999102838,0.000597693,0.001584018,0.00705472,0.006163433,0.005190476,0.001899448,0.000645138,0.000179544,0.001688382,0.027152633
MEK1_pS217_S221,0.000852506,0.000840101,0.000877194,0.001739223,0.001605963,0.04347888,0.001275267,0.001242484,0.012850114,0.001021677,0.368138279,0.190921963,0.000669992,0.004384342,0.010484479,0.000546484,0.731618259,0.215043813,0.009473487,0.002886874,0.000283114,0.018825277,0.001378182,0.004731692,0.00173177,0.000559641,0.003263743,0.00224324,0.000711215,0.004954913,0.001796138,0.000652625,0.00053099,0.001183177,0.120055996
mTOR_pS2448,0.797337972,0.000204273,0.999993284,0.99988968,0.001566127,0.000134723,6.85E-05,0.000101406,1.97E-05,0.002461774,0.017299006,0.000548402,0.000380185,0.897206731,0.004190152,0.000135353,0.00061868,0.000191956,0.00039299,0.001750535,0.000127653,0.000361228,0.000836961,0.029172657,0.001768255,0.000349063,0.000335124,0.947902801,0.022853011,8.46E-05,0.000319122,3.69E-05,1.59E-05,0.004239187,6.12E-05
NF-kB-p65_pS536,0.000717779,0.006438334,0.000907792,0.000738419,0.002183828,0.005405174,0.00106335,0.000639234,0.00275813,0.001028859,0.005573734,0.000649836,0.000648567,0.000668122,0.001705916,0.000445302,0.002083026,0.002610777,0.024531675,0.711648655,0.000277683,0.003482013,0.002007989,0.00998315,0.000648505,0.000535089,0.001781673,0.000988696,0.00088074,0.001533464,0.000994269,0.001175265,0.000113195,0.002006028,0.003136602
p27_pT157,0.001709529,0.00452949,0.000690518,0.000723264,0.000774091,0.000628161,0.000737788,0.00059598,0.000898834,0.001032361,0.00102468,0.000856889,0.000674519,0.00012983,0.000692502,0.000427411,0.000342916,0.000480925,0.000919784,0.000672822,0.000300267,0.000542204,0.001096068,0.001264267,0.000633477,0.000565454,0.000657864,0.000667839,0.002192977,0.003178879,0.002408119,0.001457879,0.000120373,0.000882698,0.001204421
p27_pT198,0.001325115,0.001958571,0.000626146,0.00070671,0.000569079,0.00459381,0.000986385,0.001009161,0.000891838,0.000837601,0.000722415,0.004381393,0.000939856,0.00023849,0.00088186,0.000599425,0.000378421,0.000520794,0.001563499,0.000768527,0.000298862,0.001000083,0.000855348,0.000947456,0.001134667,0.000461202,0.001062846,0.001163538,0.000680837,0.001987524,0.002935212,0.001632774,0.000187545,0.001376372,0.00293017
p38_pT180_Y182,0.000693379,0.000706294,0.002532838,0.002985972,0.019081871,0.000858175,0.000637419,0.000542192,0.000606395,0.00090037,0.001185304,0.000763734,0.000747217,0.000576052,0.000898057,0.000499661,0.000610727,0.001822479,0.002143439,0.000907091,0.000292235,0.000481891,0.003095724,0.00114675,0.000629868,0.000935031,0.000756889,0.000521848,0.012549634,0.000775464,0.000610161,0.002271149,0.000295796,0.000635552,0.001734698
p70S6K_pT389,0.001360881,0.00343441,0.00070725,0.001271886,0.087163742,0.001378423,0.000820411,0.000557164,0.000482275,0.001271709,0.009470485,0.992945265,0.000629297,0.78223792,0.258063255,0.000470055,0.000441356,0.001610576,0.994766517,0.182108966,0.000275868,0.247804844,0.001827226,0.999753087,0.00084859,0.336459701,0.001213479,0.333253456,0.007562651,0.781049272,0.00066056,0.000525857,0.000130886,0.001649494,0.000575238
p90RSK_pT359_S363,0.000809951,0.000747407,0.000714651,0.003890425,0.020244789,0.261490571,0.001920188,0.945107432,0.000473369,0.001677232,0.154755844,0.001038281,0.055479603,0.007520865,0.000762792,0.038171827,0.001834217,0.002858707,0.025037564,0.343873904,0.002589713,0.000593735,0.002959967,0.000893973,0.002899899,0.486529052,0.001326041,0.000589174,0.744738482,0.230238129,0.001044973,0.008996232,0.000871283,0.101751873,0.001472889
PDK1_pS241,0.001996865,0.000795736,0.189333915,0.102097426,0.000663907,0.017367736,0.000437354,0.002200063,0.017945044,0.001021177,0.000933638,0.110570996,0.000585714,0.000125678,0.002080934,0.000438051,0.000456592,0.000654718,0.00081045,0.001359634,0.00028475,0.000494553,0.001308238,0.776374494,0.000748345,0.001205194,0.021586469,0.00045952,0.003578842,0.005545168,0.00087758,0.001855053,0.000163826,0.001104194,0.001322636
PKC-alpha_pS657,0.000926567,0.091059984,0.000604232,0.00073165,0.001992224,0.001058471,0.045474591,0.00331661,0.004088185,0.002440788,0.001034521,0.000526109,0.001347591,0.000754408,0.015619288,0.001154328,0.004631667,0.001431746,0.002068906,0.001257788,0.001581259,0.023662628,0.00062721,0.000872215,0.018529307,0.000780534,0.073654541,0.00093289,0.002620448,0.001532489,0.369239667,0.000550778,0.020779777,0.000664716,0.147995246
PRAS40_pT246,0.005829513,0.005387957,0.00124224,0.011686018,0.024492424,0.004250127,0.000335996,0.000752272,0.000692798,0.001110565,0.001040382,0.000540475,0.000575331,0.00051842,0.00313857,0.000468245,0.000399245,0.001052182,0.011054957,0.001614557,0.000307571,0.000424584,0.006227576,0.001644614,0.000680267,0.000593285,0.00062472,0.001017245,0.000722339,0.002204113,0.000580244,0.001408981,0.000114271,0.001223692,0.000662661
Rb_pS807_S811,0.00095106,0.004259021,0.000605274,0.000743778,0.00064931,0.000898177,0.000492551,0.001640379,0.006804307,0.004455895,0.002664162,0.000576751,0.000539502,0.000132447,0.003136981,0.000608203,0.000375163,0.001189316,0.003572574,0.013737607,0.000309766,0.000502481,0.0006475,0.001451427,0.000876839,0.001545493,0.000633122,0.000515904,0.477651238,0.008004446,0.000610098,0.000595236,0.000215243,0.000740272,0.001603427
S6_pS235_S236,0.000928345,0.001787675,0.001396133,0.011939558,0.427466656,0.001406793,0.001407207,0.000556343,0.000536446,0.000960782,0.005100941,0.00608558,0.000762046,0.009246136,0.385085627,0.000485105,0.000548327,0.001775313,0.046943316,0.14586154,0.000276564,0.000762128,0.978001482,0.000828503,0.000657044,0.00088989,0.001463688,0.000711162,0.002541827,0.821587106,0.000662376,0.000525995,0.000151875,0.001201694,0.000649086
Src_pY416,0.000682418,0.001000767,0.000624114,0.000774046,0.000590295,0.001059038,0.000834427,0.000542517,0.000743354,0.006876511,0.000696318,0.000524431,0.001271596,0.00012114,0.00077899,0.000468877,0.000384891,0.000614475,0.000814937,0.001309715,0.000306386,0.000881498,0.000804984,0.000819436,0.000845072,0.000495657,0.000779499,0.00064697,0.000952765,0.001225692,0.00093993,0.000609292,0.035437587,0.00093767,0.002524399
Src_pY527,0.005551289,0.001584719,0.001014249,0.000874017,0.000569011,0.003763913,0.001524325,0.001742167,0.000800563,0.001043054,0.000806677,0.001214563,0.001415973,0.000175185,0.033397095,0.00071422,0.014528531,0.001911326,0.001021659,0.000993423,0.00415945,0.024338676,0.000751351,0.001374559,0.003364881,0.007191157,0.033476591,0.000687869,0.025032117,0.000974858,0.016678564,0.000538498,0.955688877,0.001247618,0.000919932
STAT3_pY705,0.001081249,0.00219008,0.001140966,0.001005418,0.000989771,0.002085149,0.002004917,0.000647546,0.015557457,0.001337182,0.001057705,0.001445436,0.001040408,0.000385256,0.001054907,0.000612007,0.002581324,0.002473883,0.001443409,0.002372158,0.000698679,0.024379488,0.000875133,0.003334763,0.004295138,0.00048857,0.002625747,0.001494147,0.000689659,0.003195786,0.006442674,0.001025787,0.975219352,0.000953783,0.002396363
YAP_pS127,0.001374305,0.000991683,0.001095879,0.001590648,0.005252503,0.001319322,0.000450194,0.000550036,0.002351467,0.00169794,0.00111672,0.000666075,0.00065537,0.000311315,0.004885135,0.000692024,0.000364048,0.000594904,0.000643278,0.005038399,0.000271687,0.000540895,0.006979438,0.001316723,0.000623744,0.006449447,0.00151676,0.001267099,0.002771124,0.002881906,0.000745745,0.002449022,0.000323516,0.007493432,0.001081728
YB-1_PS102,0.000717596,0.00183831,0.000900971,0.001215439,0.00058961,0.00574558,0.001051289,0.000794859,0.005863441,0.000767823,0.001051593,0.002384894,0.000531761,0.000650831,0.000602968,0.000469252,0.000632327,0.000684085,0.00189155,0.003742006,0.000267345,0.000764543,0.043891806,0.000737254,0.00061511,0.000609756,0.000840155,0.00105861,0.008009595,0.00176368,0.001917434,0.000493188,0.000104444,0.007278645,0.418922141
