,4EBP1_pS65,ACC_pS79,Akt_pS473,Akt_pT308,AMPK_pT172,Bad_pS112,c-Met_pY1235,c-Raf_pS338,Chk1_pS345,Chk2_pT68,EGFR_pY1068,EGFR_pY1173,ER-alpha_pS118,GSK3-alpha-beta_pS21_S9,HER2_pY1248,JNK_pT183_pT185,MAPK_pT202_Y204,MEK1_pS217_S221,mTOR_pS2448,NF-kB-p65_pS536,p27_pT157,p27_pT198,p38_pT180_Y182,p70S6K_pT389,p90RSK_pT359_S363,PDK1_pS241,PKC-alpha_pS657,PRAS40_pT246,Rb_pS807_S811,S6_pS235_S236,Src_pY416,Src_pY527,STAT3_pY705,YAP_pS127,YB-1_PS102
EGFR_pY1068,0.000524066,0.000422573,0.000584302,0.000607345,0.000736086,0.001261096,0.000241938,0.283820984,0.000338061,0.005237937,0.119081892,0.004350692,0.000296482,0.000594295,0.001097101,0.378598117,0.001013795,0.000630844,0.001551142,0.00291093,0.000246424,0.000494696,0.094307116,0.00056015,0.000657127,0.103400513,0.292657839,0.000626281,0.002227509,0.000770975,0.445243594,0.152856443,0.001827141,0.000676862,0.000512284
EGFR_pY1173,0.000508182,0.000795052,0.000662453,0.000632598,0.000412104,0.000653378,0.000240784,0.001214472,0.000277996,0.001179829,0.001786312,0.002055533,0.000281935,0.000681596,0.000692325,0.006257104,0.001791198,0.0007633,0.001997758,0.001158402,0.00024139,0.000527726,0.298070932,0.000527239,0.002087007,0.029746891,0.001117205,0.000607412,0.003964173,0.000572596,0.002200705,0.000693151,0.001113336,0.000617902,0.000466724
ER-alpha_pS118,0.000508752,0.000464322,0.001031701,0.000605994,0.000312792,0.000494033,0.000274575,0.000534522,0.000271064,0.000286139,0.005443221,0.001862828,0.175541105,0.000979087,0.001741294,0.001426652,0.002370401,0.001848354,0.00056605,0.00071343,0.000249898,0.000491033,0.000628221,0.000587259,0.163062363,0.000393314,0.000568428,0.006692229,0.000707638,0.000548431,0.000882679,0.000350574,0.000879575,0.015900097,0.000555624
GSK3-alpha-beta_pS21_S9,0.000707982,0.002617737,0.000652348,0.000566165,0.000342565,0.004769342,0.000384807,0.000657531,0.000651052,0.000580476,0.000599933,0.001016825,0.000297838,0.00087752,0.000624651,0.000470924,0.000563549,0.000863281,0.078896153,0.001773819,0.001594439,0.009652711,0.000579862,0.000595613,0.000528738,0.000562798,0.000453547,0.000766494,0.001202171,0.000767112,0.00073172,0.000603467,0.001007926,0.001315353,0.000785775
HER2_pY1248,0.000541833,0.000621308,0.000587068,0.00062291,0.000713817,0.000956697,0.000239274,0.29300755,0.000273296,0.003049401,0.00375521,0.014519688,0.000285776,0.000592096,0.002461613,0.398569876,0.000947795,0.00062581,0.001612783,0.002117183,0.000243738,0.000516823,0.377368421,0.000533132,0.000631076,0.023658857,0.224878271,0.000595669,0.080036579,0.000719605,0.580985107,0.148344743,0.001942517,0.000639383,0.000556931
JNK_pT183_pT185,0.00137997,0.000334308,0.000652214,0.000583072,0.000406622,0.00074045,0.000843983,0.000589361,0.000273602,0.000426124,0.001145316,0.000691573,0.000384241,0.022382441,0.001072411,0.0004938,0.004456105,0.00342418,0.000548028,0.000817859,0.000243317,0.000498148,0.001458206,0.000757195,0.001762857,0.00038411,0.001836265,0.001520295,0.001899405,0.000593662,0.005463573,0.002029578,0.001896341,0.000535162,0.000541396
MAPK_pT202_Y204,0.001040291,0.000312803,0.000547428,0.00092848,0.000851494,0.236585678,0.000422902,0.01634125,0.000273128,0.000401257,0.60535752,0.293601446,0.000293496,0.000675731,0.958668655,0.000526241,0.421820008,0.262337608,0.198721582,0.000881379,0.000310888,0.000683625,0.000813201,0.000633893,0.999787497,0.003835939,0.000653614,0.000848284,0.027594083,0.000825167,0.021813218,0.000534479,0.004748222,0.000928889,0.001023985
MEK1_pS217_S221,0.000284108,0.000101277,0.000590842,0.001403791,0.003855977,0.001653233,0.000152187,0.000447529,7.64E-05,0.000348342,0.360809961,0.674865519,0.003762182,0.000781222,0.035788697,9.92E-05,0.765592187,0.344890184,0.006690224,0.000699412,6.18E-05,0.000105408,0.00023974,0.000126441,0.000388406,0.003996667,0.000119023,0.00100622,0.001333424,0.000416214,0.023946806,8.46E-05,0.001491822,0.000957651,0.118124898
mTOR_pS2448,0.999984974,2.52E-05,0.268684699,0.157083253,0.000168657,7.73E-05,0.001709673,0.000108408,2.92E-05,1.98E-05,7.42E-05,9.00E-05,3.11E-05,0.00042693,2.64E-05,2.30E-05,2.81E-05,8.94E-05,0.002604212,3.58E-05,0.00016947,0.000192159,7.32E-05,0.020118441,1.81E-05,0.001565898,1.19E-05,0.037009,0.000125369,0.009496823,0.000483154,2.34E-05,0.000904362,9.54E-05,2.09E-05
NF-kB-p65_pS536,0.001152877,0.00029837,0.000797985,0.000604173,0.000918035,0.041970185,0.001089431,0.000657994,0.000456787,0.00032889,0.050421579,0.024950815,0.000283603,0.000680628,0.013099726,0.000845303,0.001612127,0.001285807,0.000568021,0.848771705,0.000462824,0.001367804,0.000562183,0.000679228,0.000546828,0.003916562,0.001334061,0.000617384,0.000892702,0.000821081,0.477563371,0.002800131,0.004731625,0.000533569,0.000467343
p27_pT157,0.000723101,0.000648696,0.000648343,0.000543517,0.002923715,0.001991994,0.00071429,0.002500966,0.00025948,0.000286382,0.000626963,0.000748356,0.000285146,0.001971697,0.000724881,0.000470224,0.000517999,0.000499018,0.000644318,0.001334212,0.000381785,0.000737438,0.000582923,0.000554824,0.000640993,0.000507492,0.000410113,0.000715451,0.001700034,0.000571052,0.000832058,0.000439022,0.00085627,0.000561863,0.000673772
p27_pT198,0.009088253,0.005321913,0.000527016,0.000567479,0.000738242,0.0005893,0.000388536,0.000607028,0.00039053,0.000638116,0.000967145,0.003896855,0.000300579,0.01085477,0.000618017,0.000481317,0.000831214,0.000698459,0.000948536,0.001381346,0.000717041,0.000571446,0.000744461,0.000643014,0.000716728,0.00034745,0.001141546,0.000899975,0.000774002,0.000791134,0.000918362,0.001078749,0.000908727,0.000873217,0.000805718
p38_pT180_Y182,0.00069505,0.003523334,0.000542018,0.000672992,0.005344341,0.001070837,0.000814586,0.003255828,0.000259522,0.000372097,0.000730188,0.000746372,0.000439956,0.001324922,0.000961534,0.00045803,0.306367381,0.129217067,0.000792851,0.000670805,0.000260973,0.001081213,0.001526904,0.001199448,0.000781191,0.000371969,0.002991875,0.001146354,0.000873444,0.000910917,0.004777504,0.000618628,0.000702208,0.000539722,0.000487916
p70S6K_pT389,0.000743534,0.000954906,0.000624982,0.000533625,0.00029066,0.003461957,0.000252066,0.00047226,0.000436202,0.000324414,0.001333703,0.792458249,0.000562313,0.724979441,0.000673524,0.000534439,0.000828718,0.002440934,0.797942924,0.000491947,0.000282404,0.999019523,0.003569638,0.99998702,0.000535355,0.151374787,0.000384231,0.286429026,0.000897726,0.240966811,0.000582391,0.000663973,0.004239512,0.001013725,0.00058256
p90RSK_pT359_S363,0.000993665,0.000403907,0.000604245,0.000965291,0.000351936,0.314297908,0.000742655,0.000502625,0.000268683,0.000301297,0.000940495,0.000857572,0.000306758,0.015897361,0.001107327,0.00057939,0.000528511,0.001257825,0.027498737,0.000912091,0.000535269,0.000492686,0.000955725,0.000536121,0.002199875,0.005817986,0.000432593,0.000551771,0.750851181,0.206256468,0.000837642,0.000367635,0.001130526,0.000536715,0.002019415
PDK1_pS241,0.000540891,0.000306047,0.38573612,0.090928828,0.000296223,0.000537305,0.000578703,0.001083465,0.000265277,0.000284231,0.011086142,0.000715045,0.000298409,0.00106106,0.003566248,0.000452439,0.000525673,0.000718944,0.000643144,0.003574368,0.007910979,0.000921723,0.000603317,0.163846108,0.000642816,0.002717173,0.008458524,0.00350359,0.005084548,0.000536047,0.010926842,0.000624857,0.001153633,0.000529342,0.001390161
PKC-alpha_pS657,0.000725014,0.052980219,0.000565384,0.001592686,0.021652649,0.001656877,0.000531593,0.00317279,0.000335025,0.001448457,0.000775094,0.00128959,0.000620797,0.00069483,0.001389556,0.00067567,0.000524028,0.000745149,0.00064156,0.000501948,0.000404063,0.001034534,0.000610311,0.000766978,0.000572693,0.000350246,0.000866367,0.000670238,0.001863376,0.001244872,0.002630144,0.000583901,0.002771048,0.000812678,0.002898728
PRAS40_pT246,0.001313951,0.000914316,0.000878982,0.000899612,0.000292388,0.001116717,0.000376556,0.000545906,0.001189508,0.000531358,0.000602237,0.001619899,0.000368082,0.000628172,0.000573424,0.000514604,0.000609447,0.000704535,0.015891496,0.00105274,0.000790765,0.000728002,0.000721726,0.000659526,0.000566393,0.000368115,0.000400627,0.000739366,0.00131845,0.000843114,0.000567162,0.000472028,0.001912256,0.000893344,0.000463841
Rb_pS807_S811,0.000514493,0.000398235,0.000672885,0.000645154,0.000332256,0.000689457,0.000454042,0.000579857,0.000400165,0.000317746,0.001427793,0.000856624,0.00041161,0.000710824,0.001440243,0.000542598,0.000543986,0.001924077,0.000576184,0.005702576,0.001964667,0.000632139,0.000590672,0.000571925,0.001091493,0.024095913,0.000638878,0.000657224,0.944329624,0.000622736,0.018236909,0.000402421,0.001292144,0.000798373,0.010367698
S6_pS235_S236,0.000590993,0.00053121,0.000950826,0.000562524,0.000292515,0.001698733,0.000255761,0.000478599,0.000411985,0.000330895,0.001298327,0.004576579,0.000689077,0.004566915,0.000685861,0.000551738,0.000776234,0.001387166,0.247974058,0.002359178,0.000316148,0.004051413,0.992793609,0.000581166,0.000537284,0.000431623,0.000384302,0.00182644,0.00109672,0.990614253,0.000668921,0.000540515,0.002692155,0.000912007,0.000523412
Src_pY416,0.00054828,0.000334048,0.000626548,0.000658558,0.000946405,0.002475396,0.000263863,0.000976214,0.000322609,0.004934264,0.008790246,0.008357173,0.000358903,0.000630723,0.002762285,0.001516899,0.000841205,0.000588143,0.001226896,0.003187858,0.000272361,0.000522954,0.001128557,0.000567048,0.000836083,0.00036355,0.001260318,0.000611857,0.001679749,0.000878713,0.012447142,0.000588062,0.286788077,0.000708046,0.000468378
Src_pY527,0.002333122,0.006311287,0.000748943,0.000577061,0.050534916,0.000483307,0.000798991,0.000478445,0.000346489,0.002636397,0.003396354,0.012768457,0.000357213,0.006566388,0.003438609,0.000984648,0.001220369,0.004899988,0.000823294,0.000545778,0.000407581,0.000526202,0.000643035,0.000704362,0.000891162,0.000350231,0.012075382,0.00092793,0.018444094,0.000925146,0.013113066,0.001542581,0.854709465,0.000544502,0.000554381
STAT3_pY705,0.000529586,0.00060394,0.0005489,0.001487184,0.002838088,0.005543925,0.000245098,0.001431101,0.000271809,0.002363627,0.001481869,0.001869001,0.000532804,0.003754521,0.001810661,0.000752154,0.000574836,0.000548475,0.000568084,0.001017348,0.000242186,0.000932991,0.000644788,0.00072562,0.000541575,0.00033646,0.000646379,0.000645687,0.001128024,0.00102456,0.005671811,0.000553112,0.589964684,0.000569945,0.000862522
YAP_pS127,0.000870339,0.000736724,0.001201278,0.001520555,0.000303438,0.000718399,0.000244402,0.000616085,0.000604604,0.000294757,0.000695682,0.000844167,0.000304982,0.001859325,0.00071569,0.000458071,0.000521128,0.000691539,0.001053895,0.005449623,0.000924193,0.001397049,0.000579214,0.000589306,0.000650963,0.000367648,0.000407867,0.001310402,0.000758839,0.000643156,0.000700842,0.000369989,0.000651515,0.004729321,0.001398243
YB-1_PS102,0.000792064,0.000348724,0.000593712,0.000821677,0.000348923,0.002553896,0.000240527,0.004328477,0.000548179,0.000366004,0.00083333,0.000735562,0.000285924,0.000871765,0.001100009,0.000463881,0.001088615,0.00588527,0.000581136,0.001755541,0.000385491,0.000685087,0.01685837,0.000939497,0.000577749,0.000979495,0.000607236,0.000625178,0.000838264,0.000564062,0.000594131,0.000465248,0.000616824,0.000574981,0.600981874
