,4EBP1_pS65,ACC_pS79,Akt_pS473,Akt_pT308,AMPK_pT172,Bad_pS112,c-Met_pY1235,c-Raf_pS338,Chk1_pS345,Chk2_pT68,EGFR_pY1068,EGFR_pY1173,ER-alpha_pS118,GSK3-alpha-beta_pS21_S9,HER2_pY1248,JNK_pT183_pT185,MAPK_pT202_Y204,MEK1_pS217_S221,mTOR_pS2448,NF-kB-p65_pS536,p27_pT157,p27_pT198,p38_pT180_Y182,p70S6K_pT389,p90RSK_pT359_S363,PDK1_pS241,PKC-alpha_pS657,PRAS40_pT246,Rb_pS807_S811,S6_pS235_S236,Src_pY416,Src_pY527,STAT3_pY705,YAP_pS127,YB-1_PS102
EGFR_pY1068,0.000618396,0.000717576,0.000933624,0.004519206,0.05199703,0.001141061,0.0018848,0.186106103,0.034440562,0.00117385,0.531485263,0.005040077,0.000611858,0.010351195,0.001304832,0.148002413,0.000521065,0.000425588,0.002569626,0.000502198,0.000322001,0.000357874,0.027123644,0.002251089,0.000589905,0.878880487,0.39337082,0.002435835,0.001427872,0.000785408,0.204403824,0.903658064,0.003898851,0.009842167,0.031235452
EGFR_pY1173,0.000943645,0.000463113,0.000604969,0.000493509,0.001238944,0.004340921,0.005613192,0.001320816,0.002936645,0.000692352,0.004985868,0.00421164,0.000507276,0.000616475,0.000276505,0.003107398,0.00024631,0.000385887,0.008184012,0.00061944,0.000455097,0.000276422,0.106735428,0.002252949,0.000582166,0.041657211,0.001619271,0.000498594,0.000509144,0.000717007,0.00154119,0.001082068,0.000863058,0.000563074,0.00071655
ER-alpha_pS118,0.005366821,0.011200171,0.000676665,0.000998863,0.000868993,0.000917209,0.003961909,0.000661446,0.007384987,0.00077114,0.003711706,0.00057094,0.986939619,0.000708177,0.001181324,0.000488632,0.005055614,0.002963871,0.000652704,0.000551834,0.000245596,0.00053643,0.000342576,0.000642047,0.169171708,0.001115493,0.000618508,0.00259606,0.007232554,0.000548803,0.000621451,0.001701368,0.00549661,0.001200864,0.00877182
GSK3-alpha-beta_pS21_S9,0.001914967,0.013461641,0.000576296,0.000636509,0.000268499,0.068493503,0.001621346,0.002303881,0.000752685,0.000612125,0.000831621,0.000533449,0.000925159,0.003233804,0.002058995,0.004903112,0.000206749,0.000360581,0.069806015,0.001527979,0.001115897,0.000516472,0.000503337,0.002760566,0.000654873,0.002226973,0.004951162,0.001276156,0.000569299,0.001867768,0.000950693,0.000587335,0.000537561,0.000824415,0.002222745
HER2_pY1248,0.021037003,0.002846398,0.001634806,0.000482873,0.000362746,0.001939565,0.003348549,0.207393972,0.000672419,0.001291874,0.001163591,0.00060483,0.000521789,0.001080899,0.000545771,0.140391148,0.000221662,0.000572963,0.000542623,0.000614356,0.000245255,0.000275161,0.076583078,0.000859759,0.030823003,0.041351633,0.707812051,0.002449325,0.015867174,0.000710085,0.364526853,0.226592129,0.000543075,0.000586194,0.002272638
JNK_pT183_pT185,0.001028629,0.00144373,0.00065687,0.000576286,0.0007899,0.003024341,0.003263057,0.000853944,0.00098722,0.001014352,0.000571371,0.000503877,0.000494135,0.001084109,0.000278627,0.000385724,0.000321545,0.000444064,0.001016382,0.000512975,0.000310282,0.000270152,0.001775566,0.264615432,0.000780751,0.000903321,0.005415963,0.000525611,0.0011023,0.00340056,0.003940321,0.001629752,0.001917109,0.000459485,0.002275402
MAPK_pT202_Y204,0.000568998,0.002406231,0.000544233,0.000568051,0.000291736,0.233371435,0.00075427,0.019012133,0.000573075,0.000653029,0.288746873,0.05278392,0.000556666,0.002005632,0.100773515,0.000373024,0.911714644,0.990224327,0.176090027,0.001020345,0.000453649,0.000338038,0.000995798,0.00075467,0.999156544,0.000553474,0.00053515,0.005582231,0.009731637,0.001337467,0.000675594,0.000537348,0.001083455,0.001729725,0.044625721
MEK1_pS217_S221,0.000215055,0.03609115,0.000541589,0.0007716,5.59E-05,0.014228132,0.000278759,0.00567276,0.000182628,0.000116703,0.392393757,0.034753951,9.51E-05,0.001698252,0.001764697,0.000287107,0.984667206,0.396014539,0.000121862,0.000311661,0.000320252,0.00026695,0.003445278,0.000377261,0.000938833,0.000238662,0.000419396,0.08586735,0.000454747,0.00056966,0.000587067,0.000100743,0.000251912,0.005044457,0.082311629
mTOR_pS2448,0.680488667,7.56E-05,0.025319184,0.068143476,1.20E-05,6.81E-05,0.001458728,2.37E-05,0.000577543,0.496279276,2.88E-05,0.000903628,0.000211671,6.67E-05,2.60E-05,0.000354148,1.12E-05,1.96E-05,0.004910468,0.001233148,1.71E-05,8.72E-05,0.000203965,0.18569507,0.000350686,2.81E-05,6.88E-05,0.017526972,0.00907188,0.000250602,3.58E-05,7.89E-05,0.000237142,8.24E-05,0.001779329
NF-kB-p65_pS536,0.000758163,0.061925092,0.000549443,0.000688747,0.000708181,0.000716861,0.000524087,0.093223352,0.006430576,0.000564979,0.012102091,0.000780643,0.000588678,0.001012849,0.003945969,0.000362314,0.004764316,0.009730989,0.001040744,0.956642876,0.000356306,0.000275268,0.002184678,0.000638747,0.000605404,0.005357879,0.000632491,0.001799169,0.00040737,0.000658275,0.001767769,0.000592966,0.000759086,0.002181672,0.000654456
p27_pT157,0.000822642,0.000344287,0.00061907,0.000870345,0.00048147,0.000520053,0.000593837,0.003829004,0.000906132,0.000815671,0.000698578,0.000864354,0.001433841,0.00128338,0.000332732,0.000346421,0.000193095,0.000318254,0.001482775,0.000860387,0.000487733,0.00028814,0.000391604,0.000698871,0.000607955,0.000679516,0.000577289,0.000856383,0.000410135,0.000937329,0.001006554,0.000584668,0.000631591,0.000795501,0.001014501
p27_pT198,0.001004965,0.000341407,0.001522425,0.00167984,0.00087869,0.001872865,0.000481311,0.000605172,0.001158424,0.00064005,0.001380595,0.000652346,0.000555239,0.001321129,0.00031958,0.000350452,0.000485773,0.00034886,0.001284391,0.001343517,0.000266409,0.000282707,0.000363047,0.00180331,0.00080524,0.000869252,0.002231937,0.000494955,0.003115963,0.000595499,0.000981572,0.00130877,0.009721648,0.000460843,0.124649766
p38_pT180_Y182,0.001844382,0.003878975,0.001126925,0.000544793,0.000682171,0.000519386,0.000626646,0.001063416,0.008316521,0.00089715,0.156370976,0.002256411,0.001222534,0.000728763,0.000300142,0.000537406,0.011492408,0.03717779,0.001001909,0.001632807,0.000299844,0.000373435,0.001497558,0.000595357,0.000678829,0.000537508,0.000837303,0.000541969,0.00042804,0.00054431,0.001513026,0.000536754,0.000537885,0.000436126,0.004139872
p70S6K_pT389,0.007899659,0.010970962,0.000891297,0.002664073,0.000283905,0.003576605,0.331255937,0.000768051,0.000683134,0.001019684,0.000645347,0.932694353,0.009442588,0.283421743,0.001151946,0.012366537,0.000391036,0.000454064,0.994803387,0.001725905,0.000338236,0.088483172,0.003293394,0.881875895,0.000652878,0.186803454,0.006019441,0.264853743,0.084500841,0.323586775,0.000595976,0.000817957,0.010211967,0.000802732,0.000624003
p90RSK_pT359_S363,0.000720688,0.000450384,0.000661874,0.002020681,0.000512634,0.229244348,0.003870258,0.00078807,0.001075727,0.000744803,0.000786732,0.000696257,0.000509885,0.007680541,0.00028841,0.000360946,0.000486113,0.000536797,0.061175402,0.005417308,0.000525588,0.000266285,0.00050963,0.001690982,0.001628365,0.000516604,0.000659188,0.000633398,0.117023778,0.213745256,0.000535546,0.000640216,0.00056797,0.000827578,0.004078859
PDK1_pS241,0.001943354,0.020729268,0.200218803,0.116397641,0.000950715,0.000839549,0.00059594,0.002941942,0.004139949,0.000715504,0.001448143,0.000751234,0.000752424,0.000528893,0.000279275,0.000394812,0.000352787,0.000551657,0.000591623,0.002076726,0.000998208,0.000374571,0.000380164,0.307084073,0.017414354,0.00065536,0.014100459,0.000822798,0.004272997,0.000803858,0.046902477,0.116038192,0.001538852,0.000665396,0.001711406
PKC-alpha_pS657,0.001955433,0.002430955,0.000699576,0.238963616,0.00602182,0.00069207,0.001015367,0.001797396,0.038138824,0.002654278,0.002163719,0.000535815,0.001731476,0.158475261,0.005147467,0.000417881,0.000201505,0.001057943,0.000885506,0.008414488,0.000238624,0.001059034,0.00035336,0.001314497,0.000552385,0.003191828,0.00852386,0.019749541,0.000544661,0.001218685,0.057219551,0.003345549,0.00079797,0.015352453,0.748251398
PRAS40_pT246,0.001064971,0.036029888,0.000606432,0.000520105,0.00030974,0.041485681,0.004883688,0.001364979,0.00153382,0.001822888,0.000791001,0.000567588,0.000558382,0.00059282,0.000901082,0.000911908,0.000209823,0.000347724,0.03136841,0.000823663,0.002558576,0.000439491,0.00073119,0.00769451,0.00060524,0.00061625,0.00424249,0.00170729,0.000855666,0.001096398,0.000840492,0.00070594,0.000690429,0.001649639,0.001086466
Rb_pS807_S811,0.000650957,0.001391067,0.000550759,0.000459574,0.000272716,0.00119063,0.003622524,0.00183088,0.000573865,0.000616987,0.001208566,0.000873297,0.000523471,0.000584544,0.0020917,0.000381823,0.000221412,0.000371442,0.000775116,0.000512257,0.000582704,0.00026178,0.00035595,0.001744397,0.00061224,0.005239964,0.001929379,0.001744841,0.241565025,0.000561431,0.001094769,0.000755492,0.000717758,0.004405713,0.000627223
S6_pS235_S236,0.001747113,0.006139076,0.000619375,0.001863277,0.000283807,0.004726903,0.225697201,0.000916918,0.000647116,0.000932879,0.000698744,0.007447041,0.01008499,0.001228071,0.001592253,0.019174962,0.000351488,0.000403333,0.043277486,0.012295686,0.000318725,0.000269381,0.113137232,0.001002556,0.000590833,0.000641736,0.003124675,0.000758007,0.029661332,0.994424246,0.000645512,0.000951823,0.004033323,0.000651999,0.000616142
Src_pY416,0.00122045,0.00634497,0.000538473,0.001644369,0.000968774,0.001128993,0.000561196,0.000591238,0.00437356,0.000751281,0.016874444,0.000580711,0.000512586,0.006601902,0.001155884,0.000360466,0.000213206,0.000393062,0.000563936,0.001131401,0.000237987,0.000428136,0.000610538,0.000632888,0.000553826,0.002697279,0.013573452,0.012282763,0.000406774,0.001333958,0.048130125,0.001099413,0.128670699,0.035169882,0.006680149
Src_pY527,0.002550079,0.03637473,0.000677834,0.005295471,0.000538831,0.000839052,0.000856415,0.000517528,0.001255994,0.001125979,0.001002819,0.000579982,0.000538865,0.002367356,0.002088899,0.000353146,0.000214406,0.00079711,0.000538409,0.003338696,0.000269993,0.000397024,0.000331127,0.001795374,0.001761827,0.000793121,0.006816205,0.000691076,0.000427069,0.001901406,0.019947869,0.004915524,0.170423145,0.001965026,0.001715739
STAT3_pY705,0.00159069,0.006714134,0.000700274,0.000560769,0.000305348,0.000784453,0.00083046,0.000738703,0.000972442,0.00080673,0.000854426,0.000883314,0.005590272,0.000612529,0.001212444,0.000396144,0.000371359,0.000436256,0.00061087,0.000569524,0.000284198,0.000422475,0.000420528,0.001142476,0.001621297,0.001369486,0.000857883,0.001422984,0.000752376,0.000911795,0.000748595,0.000603838,0.899595309,0.000861835,0.002637324
YAP_pS127,0.00185845,0.001878966,0.000687716,0.000517845,0.000328329,0.001041258,0.003092522,0.000766384,0.001357834,0.002872836,0.001647988,0.00057092,0.001021583,0.000631274,0.000453512,0.000358899,0.00019722,0.00041058,0.001804598,0.000892458,0.000535036,0.000683585,0.00097697,0.001898659,0.001682252,0.000705426,0.002012228,0.000997273,0.000482267,0.000753484,0.000807117,0.001246542,0.000583981,0.006022528,0.0009207
YB-1_PS102,0.000670521,0.000374473,0.000545036,0.000572013,0.000476229,0.000566915,0.000599755,0.000548207,0.000693564,0.001328198,0.002732189,0.000504091,0.000598508,0.003347852,0.001894741,0.000383046,0.000223569,0.000400721,0.002086284,0.001358548,0.000365242,0.000466588,0.002279698,0.001872607,0.000558454,0.00224597,0.001244623,0.009418185,0.000425889,0.000573691,0.000733199,0.001845253,0.000517822,0.006100351,0.574634608
