,4EBP1_pS65,ACC_pS79,Akt_pS473,Akt_pT308,AMPK_pT172,Bad_pS112,c-Met_pY1235,c-Raf_pS338,Chk1_pS345,Chk2_pT68,EGFR_pY1068,EGFR_pY1173,ER-alpha_pS118,GSK3-alpha-beta_pS21_S9,HER2_pY1248,JNK_pT183_pT185,MAPK_pT202_Y204,MEK1_pS217_S221,mTOR_pS2448,NF-kB-p65_pS536,p27_pT157,p27_pT198,p38_pT180_Y182,p70S6K_pT389,p90RSK_pT359_S363,PDK1_pS241,PKC-alpha_pS657,PRAS40_pT246,Rb_pS807_S811,S6_pS235_S236,Src_pY416,Src_pY527,STAT3_pY705,YAP_pS127,YB-1_PS102
EGFR_pY1173,0.001066841,0.000824458,0.000964397,0.000539264,0.000496833,0.000752587,0.000248526,0.001315883,0.000499601,0.000283574,0.000618617,0.000414471,0.000265741,0.002027753,0.000374067,0.011083074,0.000519863,0.00029998,0.000504328,0.000337869,0.000380173,0.000322504,0.160592424,0.000539125,0.021117588,0.042908994,0.002492388,0.001026254,0.000818625,0.001174245,0.00186621,0.000895311,0.000538905,0.00051657,0.001164717
ER-alpha_pS118,0.125412546,0.00053857,0.00083757,0.00051408,0.001209655,0.025063674,0.000950044,0.000584495,0.000343019,0.000516021,0.10617232,0.001049303,0.098943611,0.00111997,0.000327404,0.000501072,0.001235046,0.000429882,0.001142234,0.00029738,0.003778702,0.001254186,0.001230486,0.000839586,0.468706902,0.005869234,0.003237436,0.001619981,0.002282283,0.000726413,0.000655596,0.049602769,0.000310453,0.000890361,0.010332462
GSK3-alpha-beta_pS21_S9,0.000758117,0.003057003,0.000590148,0.000545925,0.002354741,0.001290893,0.000469386,0.000511281,0.000472813,0.00030161,0.005409252,0.001622177,0.000306899,0.001255481,0.000376264,0.008583327,0.046729748,0.107364037,0.115463633,0.000377472,0.008851142,0.000473698,0.000769492,0.000570529,0.03175857,0.005190455,0.002543907,0.000669364,0.004597531,0.00723141,0.0006949,0.031114175,0.000337963,0.00139757,0.000564416
HER2_pY1248,0.000542951,0.000956331,0.000536775,0.000861652,0.001153877,0.000538719,0.008804536,0.496295546,0.000268998,0.000325955,0.001109037,0.000392983,0.000311218,0.000574337,0.003343621,0.201848914,0.001376504,0.00030648,0.031465138,0.000361364,0.000544303,0.000807218,0.160968758,0.000634641,0.00091202,0.0499529,0.528184172,0.000623051,0.020390193,0.000540519,0.827605903,0.170727978,0.000394538,0.002625993,0.000352768
JNK_pT183_pT185,0.001048903,0.00184399,0.000598762,0.000529255,0.004883131,0.000548076,0.000248998,0.000701397,0.000340081,0.000281316,0.001124974,0.000423418,0.000265367,0.000617255,0.00032363,0.000911433,0.000648593,0.000281567,0.000565667,0.000447421,0.000273023,0.000422558,0.000506801,0.0010475,0.000958212,0.000466435,0.000803757,0.00108553,0.000822786,0.009272222,0.00076848,0.000645639,0.000721074,0.000553301,0.013554935
MAPK_pT202_Y204,0.000624393,0.00182415,0.000690698,0.000516316,0.000448744,0.046551194,0.000544526,0.031676489,0.000606999,0.001365031,0.135616909,0.1753324,0.000565719,0.003297665,0.326123045,0.000554422,0.285169756,0.743959814,0.351647196,0.00433638,0.000276844,0.000329499,0.002534228,0.000850117,0.630009429,0.001127073,0.0018633,0.000576589,0.012574416,0.000702754,0.000635178,0.009411548,0.000318345,0.00204956,0.000567259
MEK1_pS217_S221,0.002512148,0.000387924,0.00085018,0.000519024,0.000296716,0.000154727,0.000181546,0.000834488,0.000140909,0.000206927,0.044311215,0.089208238,0.000141212,0.000924394,0.003953937,0.000129964,0.997478656,0.406643577,0.000510319,0.000587219,0.000241126,5.41E-05,0.006917967,0.000146164,0.002305388,0.000189957,0.000284952,0.000144059,0.000231073,0.000141514,0.000120796,0.001210065,5.52E-05,0.000811346,0.007408991
mTOR_pS2448,0.999700157,0.002273487,0.024955418,0.014729216,0.121448765,0.81206219,6.51E-05,5.85E-05,3.48E-05,0.000197768,0.001072341,0.000108591,1.36E-05,0.000484589,0.002291303,0.001227158,0.004583437,0.000714213,0.01754249,1.84E-05,2.84E-05,0.000302477,6.15E-05,0.99242064,0.000221339,0.001577616,0.007518519,0.055216378,0.010153542,0.002543657,2.29E-05,0.005470338,3.47E-05,0.000428117,0.002660294
NF-kB-p65_pS536,0.001338755,0.000784356,0.000718977,0.00050713,0.0094156,0.002133965,0.00043717,0.001333373,0.000262156,0.000991833,0.064617598,0.002418075,0.000286081,0.000839921,0.000342316,0.00051366,0.003649109,0.005379926,0.008137201,0.106069836,0.005725621,0.000347266,0.000455575,0.001452619,0.000727255,0.082258831,0.001305575,0.004933754,0.000648968,0.001774352,0.000836703,0.010752992,0.000326259,0.014660593,0.004372058
p27_pT157,0.001229746,0.00050051,0.000571933,0.000524363,0.001149544,0.000899997,0.000653445,0.001114087,0.000304051,0.000275072,0.000739577,0.000439718,0.000361897,0.000891449,0.001341015,0.000573978,0.000625312,0.000326448,0.000566345,0.000354359,0.000526432,0.000759776,0.000991369,0.000800231,0.350805202,0.000479531,0.000790148,0.001660157,0.008699682,0.002196657,0.000676943,0.000500073,0.000339298,0.000585284,0.001222822
p27_pT198,0.000667816,0.001190037,0.00053018,0.000513753,0.001054652,0.000682772,0.000625191,0.000794414,0.00039893,0.000420176,0.000705821,0.000626325,0.000503485,0.000818048,0.000445382,0.000907053,0.000625761,0.000579742,0.012049041,0.000296373,0.000259173,0.000994726,0.000659023,0.000542032,0.000596544,0.000964296,0.000474978,0.000530003,0.00092216,0.000740279,0.00077028,0.000385835,0.002616049,0.000532848,0.001357878
p38_pT180_Y182,0.000682026,0.003441088,0.000624857,0.000513129,0.00389725,0.003975592,0.000453437,0.001799843,0.000424453,0.000285961,0.001263473,0.000571405,0.000889969,0.000672218,0.000394601,0.001038238,0.035077754,0.008575415,0.000566646,0.000407709,0.000277636,0.000563109,0.000938492,0.000627423,0.000886637,0.001061746,0.136038054,0.000616392,0.000605082,0.015192297,0.000664856,0.381548802,0.000445078,0.000688001,0.036329832
p70S6K_pT389,0.001309181,0.027714392,0.000869674,0.000596716,0.003706178,0.004656258,0.000733647,0.00087947,0.000654004,0.000263851,0.002933011,0.131136534,0.00038202,0.988523786,0.00038278,0.007891253,0.002039008,0.002358199,0.867972431,0.000655632,0.000775251,0.257773397,0.003226962,0.18597292,0.012067488,0.750737404,0.000589727,0.938231683,0.010325734,0.833194138,0.000547254,0.003225027,0.000381708,0.005811199,0.003014394
p90RSK_pT359_S363,0.003159887,0.000581846,0.00059687,0.000595176,0.000419134,0.365760184,0.007288557,0.000473668,0.000264517,0.002571233,0.398352001,0.142308876,0.000372565,0.013242093,0.001346342,0.000888613,0.012803519,0.001287615,0.045224987,0.000348339,0.009601726,0.000413297,0.000610604,0.00085603,0.010237712,0.012565061,0.023488797,0.00063374,0.743178516,0.229223851,0.001569581,0.034871153,0.001520863,0.001203043,0.000792869
PDK1_pS241,0.00064587,0.00058478,0.158985001,0.076231181,0.000494905,0.000572884,0.000456479,0.001196634,0.000261819,0.00028769,0.000689488,0.000477423,0.000272641,0.000570106,0.000587966,0.001911499,0.000745129,0.002035345,0.000689216,0.000275209,0.000382587,0.000321296,0.000665229,0.168142717,0.000715301,0.00068111,0.015137063,0.000946954,0.001652608,0.000669061,0.000687666,0.000496464,0.000312988,0.001717419,0.00036691
PKC-alpha_pS657,0.000588175,0.000519363,0.000685217,0.001192468,0.000508664,0.00119603,0.000373889,0.000968302,0.000262315,0.000373537,0.00227786,0.00069322,0.000310226,0.001697713,0.00046238,0.025594523,0.00713108,0.001655958,0.000811724,0.00028197,0.00079195,0.000634294,0.001788112,0.001550043,0.000709041,0.000483483,0.001457711,0.000564361,0.006988092,0.001331594,0.000712106,0.000526276,0.000647902,0.000637147,0.001029628
PRAS40_pT246,0.003654205,0.002599535,0.000582528,0.000711684,0.000989093,0.001086595,0.001171737,0.000556584,0.000428663,0.000284119,0.342188609,0.000387322,0.000268198,0.004133865,0.000434407,0.001805052,0.006441633,0.018866539,0.020565022,0.000321553,0.002715722,0.000494822,0.001343137,0.000584752,0.011993894,0.002761039,0.003159898,0.00104675,0.01061892,0.001454936,0.000591644,0.173002358,0.00032447,0.001262507,0.000664189
Rb_pS807_S811,0.002363105,0.000609845,0.000543907,0.000536275,0.000713932,0.001098552,0.000283537,0.000799938,0.000262933,0.000265967,0.395387321,0.000647484,0.000273695,0.000905308,0.000675126,0.001445213,0.058208989,0.151800051,0.001930958,0.000279661,0.010819247,0.000378198,0.000563686,0.000540835,0.002130599,0.001703783,0.029834946,0.000541152,0.969219353,0.001911591,0.000945965,0.097107008,0.000317857,0.000608029,0.000606487
S6_pS235_S236,0.001223857,0.029346912,0.000803614,0.000583368,0.122602716,0.00409113,0.00132722,0.001056024,0.000682485,0.000285258,0.00391846,0.000971058,0.000504485,0.006521973,0.000355816,0.01015752,0.001624253,0.002528524,0.088870273,0.00374188,0.000566822,0.001032618,0.998377229,0.000612257,0.036924089,0.030908609,0.001286358,0.002087026,0.003720148,0.341037831,0.000550737,0.009228014,0.000334163,0.002521084,0.002186442
Src_pY416,0.000609719,0.000663885,0.000805018,0.000589035,0.0004089,0.000542615,0.000294371,0.000673711,0.00053493,0.000280575,0.001153234,0.000377998,0.000297733,0.000811276,0.000400024,0.000669357,0.000524415,0.000291765,0.006579727,0.000277095,0.000260015,0.000317006,0.001715878,0.000997634,0.000745289,0.015389191,0.00040435,0.001132464,0.000989849,0.000615433,0.000571767,0.000845987,0.075167869,0.000558206,0.000375555
Src_pY527,0.000616381,0.000487213,0.00055996,0.00057816,0.000462997,0.000901885,0.001003599,0.002322575,0.000262473,0.000302346,0.003312288,0.000905162,0.000285277,0.00174984,0.001244052,0.006233916,0.050530568,0.011055046,0.001042493,0.000275668,0.001543572,0.000383796,0.004220272,0.001171651,0.000858083,0.000976122,0.010150555,0.001042621,0.005736583,0.003975028,0.000865177,0.002907856,0.109763591,0.000718487,0.000484263
STAT3_pY705,0.001247225,0.000721446,0.000548215,0.000530221,0.001349275,0.000832182,0.000301889,0.000480754,0.005555324,0.000356935,0.001460103,0.000561505,0.000325026,0.000823509,0.000471873,0.000573178,0.000460282,0.000272488,0.000715309,0.000372085,0.000269237,0.000304749,0.003168229,0.000568684,0.000643734,0.000469927,0.001239524,0.000785151,0.009443799,0.000810256,0.000770269,0.005648413,0.101669188,0.000627403,0.000452714
YAP_pS127,0.000653313,0.000529221,0.000710529,0.000795414,0.000570277,0.001306599,0.0002793,0.000957106,0.000263986,0.00047193,0.38541539,0.0019773,0.000404156,0.000776406,0.0003298,0.000964069,0.002012122,0.001240509,0.000851957,0.000290176,0.000858594,0.000446933,0.000452123,0.000660828,0.001404025,0.794425545,0.000710426,0.001082523,0.002309586,0.000567068,0.000626147,0.001416577,0.000381419,0.009261675,0.001462131
YB-1_PS102,0.000885695,0.001132181,0.000569773,0.000554913,0.000494341,0.000819862,0.000259972,0.000831831,0.00026663,0.000631963,0.012518652,0.001720016,0.000283495,0.003280001,0.000326973,0.001193262,0.004048524,0.004105265,0.000766594,0.000371788,0.01378599,0.000502298,0.001921899,0.001220537,0.001825512,0.013132335,0.000789476,0.001266459,0.206152894,0.000695969,0.000591065,0.013425827,0.006591965,0.272559274,0.327136063
