,4EBP1_pS65,ACC_pS79,Akt_pS473,Akt_pT308,AMPK_pT172,Bad_pS112,c-Met_pY1235,c-Raf_pS338,Chk1_pS345,Chk2_pT68,EGFR_pY1068,EGFR_pY1173,ER-alpha_pS118,GSK3-alpha-beta_pS21_S9,HER2_pY1248,JNK_pT183_pT185,MAPK_pT202_Y204,MEK1_pS217_S221,mTOR_pS2448,NF-kB-p65_pS536,p27_pT157,p27_pT198,p38_pT180_Y182,p70S6K_pT389,p90RSK_pT359_S363,PDK1_pS241,PKC-alpha_pS657,PRAS40_pT246,Rb_pS807_S811,S6_pS235_S236,Src_pY416,Src_pY527,STAT3_pY705,YAP_pS127,YB-1_PS102
EGFR_pY1068,0.001173027,0.072170219,0.000799947,0.00073851,0.000417981,0.001391719,0.00053569,0.227580727,0.000682726,0.009861265,0.24229308,0.002919121,0.001139343,0.000616658,0.031695187,0.446837291,0.968179996,0.38426199,0.017612296,0.001995824,0.000307592,0.000552076,0.045644102,0.000598529,0.001313966,0.169899054,0.4881272,0.022385594,0.00810857,0.001379099,0.999879374,0.556701419,0.045801405,0.002509972,0.00131156
EGFR_pY1173,0.000913443,0.038234413,0.000629235,0.000715325,0.000493218,0.000767949,0.001142986,0.001796043,0.002777377,0.000987133,0.028548679,0.005425707,0.001073441,0.000608972,0.010834053,0.009015735,0.002353424,0.351409195,0.000951026,0.001088432,0.000304983,0.00069678,0.253952994,0.000598868,0.000898911,0.035933094,0.001393646,0.005876328,0.001211449,0.000760614,0.001398213,0.000988778,0.000996275,0.00195194,0.000959225
ER-alpha_pS118,0.001539712,0.001026734,0.001900702,0.001137629,0.000830743,0.000723874,0.003612359,0.0005359,0.001928435,0.000620119,0.022006987,0.022645876,0.809674702,0.000766053,0.004580901,0.001017381,3.09E-05,0.000764572,0.002198884,0.002086078,0.003838292,0.00137284,0.000711298,0.000663343,0.721340858,0.000437911,0.000424542,0.002367871,0.04057707,0.000623584,0.001003871,0.000532195,0.005809928,0.000539623,0.000726716
GSK3-alpha-beta_pS21_S9,0.001033512,0.003527878,0.001046059,0.000697335,0.000763773,0.001483182,0.013182839,0.000603264,0.046059109,0.000692203,0.081521292,0.082216115,0.137094544,0.004093706,0.026721996,0.000725826,4.31E-05,0.001121728,0.096870297,0.000517457,0.015988461,0.002388661,0.000561932,0.000677364,0.006457501,0.00064767,0.000946112,0.001130904,0.017952301,0.001208508,0.000347501,0.001251145,0.041502899,0.000759822,0.000553044
HER2_pY1248,0.002366447,0.078985752,0.000704427,0.000737739,0.000340712,0.00607534,0.000716241,0.494082916,0.000596933,0.000915222,0.235684422,0.006633639,0.000721274,0.000610597,0.037259157,0.738713949,0.957568721,0.033048112,0.003029996,0.00155235,0.000294761,0.000821294,0.223099392,0.000605583,0.001150552,0.047887709,0.456746923,0.013630283,0.055347966,0.001188826,0.999711465,0.493424195,0.001035791,0.020640403,0.004385494
JNK_pT183_pT185,0.001400893,0.000930974,0.002669677,0.001590301,0.00044937,0.002424647,0.000378399,0.001471405,0.000946743,0.003183676,0.009608283,0.006643992,0.0009269,0.00152301,0.003141116,0.000944756,0.000250529,0.00070805,0.000784258,0.000633947,0.002737402,0.000564571,0.0748114,0.001132113,0.000638175,0.001326131,0.001229935,0.00069038,0.012702475,0.000643056,8.73E-05,0.000593996,0.000682414,0.017523497,0.005731713
MAPK_pT202_Y204,0.001806574,0.001990286,0.0007038,0.000889019,0.00040166,0.23600801,0.000556258,0.02285673,0.003995484,0.010262088,0.247484573,0.069706149,0.000532341,0.000918104,0.310731621,0.005645833,0.071001913,0.264770831,0.745844622,0.002586298,0.000278711,0.002639454,0.003750655,0.001220074,0.622518642,0.000439541,0.001257151,0.009500119,0.006944161,0.001279429,0.000197211,0.000550786,0.001850999,0.139389474,0.001099307
MEK1_pS217_S221,0.001136571,0.000955945,0.000710325,0.000993366,0.000325006,0.008291839,0.000465557,0.001020769,0.000720158,0.007544741,0.236913532,0.159644505,0.000529995,0.000892247,0.01190145,0.091943711,0.932769631,0.420858323,0.003782594,0.00378101,0.000296216,0.006665902,0.001196306,0.000922986,0.001026832,0.000419454,0.001646376,0.004866015,0.000847663,0.001060095,0.000271449,0.000599236,0.000997298,0.108587933,0.02148386
mTOR_pS2448,0.089998193,0.000879754,0.766128578,0.963072991,0.001116467,0.000759753,0.004181943,0.00271357,0.00048592,0.001135977,0.053200307,0.056830668,6.31E-05,6.60E-05,0.009349707,0.000101857,5.31E-06,0.00417481,3.92E-05,0.003296378,1.85E-05,0.001023464,0.001574809,0.05679376,0.098513377,6.73E-05,0.000283521,0.033607346,4.29E-05,4.72E-05,2.88E-05,0.000124484,0.00023653,0.000535589,0.003008539
NF-kB-p65_pS536,0.00074369,0.006824858,0.004187717,0.001761044,0.000357224,0.007291878,0.004320573,0.000522301,0.001073995,0.011967777,0.007165757,0.002085753,0.001657923,0.031486385,0.00301125,0.001757659,2.72E-05,0.000230126,0.000795494,0.496870648,0.000471266,0.09184819,0.000888708,0.00095075,0.001494439,0.000380904,0.093880377,0.000933816,0.000699492,0.000633146,0.000492252,0.000645175,0.001646951,0.000710299,0.000553257
p27_pT157,0.001624632,0.000819126,0.000795377,0.009621083,0.002840008,0.000588519,0.003518703,0.000583133,0.000443168,0.001730767,0.07216278,0.229106147,0.00102947,0.000673942,0.051698255,0.00088649,0.001840338,0.003328132,0.000770594,0.00062268,0.000818736,0.000924094,0.000679147,0.00058783,0.010398155,0.000577641,0.002759487,0.00084699,0.003453456,0.000576638,0.002460736,0.001102767,0.27414737,0.000659753,0.000734285
p27_pT198,0.006981539,0.000802587,0.00189344,0.00483628,0.005469285,0.001285162,0.002465894,0.002227182,0.001498987,0.000890644,0.002799348,0.003406589,0.000623323,0.000738827,0.002999035,0.000892191,8.68E-05,0.002847895,0.000771837,0.000931269,0.00028313,0.000866551,0.003860292,0.000596871,0.000922873,0.000389496,0.017180931,0.00139645,0.000634385,0.000992008,0.001233392,0.000823724,0.003150101,0.000758368,0.000541713
p38_pT180_Y182,0.000661785,0.001279625,0.001078905,0.001100142,0.000430867,0.045872231,0.000320171,0.00057028,0.000453773,0.000684247,0.006665163,0.001755858,0.001124686,0.002541522,0.002894356,0.000556193,2.24E-05,0.00049197,0.000597797,0.000624247,0.000311578,0.00078106,0.000825709,0.00077793,0.005730729,0.000424587,0.004245143,0.001133949,0.000651244,0.000563114,0.000145775,0.000769082,0.001467802,0.000658101,0.001128846
p70S6K_pT389,0.236963337,0.012135358,0.023345781,0.002032653,0.000334708,0.003696486,0.000503868,0.000709624,0.000487758,0.00199333,0.010024284,0.309995957,0.001342467,0.517704764,0.001954417,0.001303874,1.96E-05,0.000237932,0.909696938,0.000787861,0.00033817,0.684099871,0.00442368,0.998467288,0.000583497,0.171000778,0.001409613,0.851233168,0.000649038,0.950224452,8.47E-05,0.000724451,0.000696262,0.001131422,0.002974162
p90RSK_pT359_S363,0.001737886,0.064343399,0.000764377,0.001588164,0.000487043,0.872754824,0.038793993,0.040841981,0.000693051,0.000727456,0.103089575,0.012402617,0.001100234,0.006588186,0.007693099,0.000910021,7.00E-05,0.003297455,0.065073371,0.001536857,0.000902387,0.00093465,0.001083555,0.000625355,0.894790049,0.001015078,0.000967374,0.001059059,0.748913737,0.377617827,0.000429529,0.000573567,0.001911838,0.000853641,0.008232763
PDK1_pS241,0.000703394,0.011380408,0.213681365,0.112780913,0.000298913,0.004820095,0.000335382,0.00111661,0.000587725,0.000579141,0.000447509,0.00047865,0.000607223,0.000605729,0.000578856,0.000556274,1.89E-05,0.000236828,0.00058174,0.000447809,0.000285073,0.000626708,0.001451752,0.175878009,0.000501614,0.000401991,0.008778294,0.000647726,0.001366087,0.000558949,9.24E-05,0.000648651,0.000572178,0.003428334,0.000498515
PKC-alpha_pS657,0.002325674,0.0013566,0.001244908,0.000973834,0.02961358,0.000723144,0.002254861,0.001225223,0.007327207,0.0006398,0.006751436,0.011642355,0.000654549,0.000946307,0.015624338,0.000737123,6.71E-05,0.004756683,0.000664333,0.000532207,0.00088684,0.000542113,0.010017432,0.000580765,0.000813328,0.00041812,0.008613615,0.000697364,0.000722503,0.000743601,0.000531596,0.000534013,0.007539126,0.000685571,0.001378708
PRAS40_pT246,0.000714382,0.001084009,0.000629637,0.000918297,0.000412533,0.001938174,0.000352115,0.000505676,0.000718078,0.000667908,0.000748005,0.000764637,0.003078363,0.000630913,0.000669979,0.000844439,2.04E-05,0.000920513,0.011097575,0.00060176,0.000545378,0.000687916,0.000651232,0.000608599,0.000786257,0.000677991,0.000733503,0.000654932,0.000712291,0.000589153,8.60E-05,0.000474625,0.000608722,0.000655396,0.001264613
Rb_pS807_S811,0.000835347,0.032557308,0.0006328,0.001350911,0.000337341,0.0007448,0.006473698,0.001134694,0.000511354,0.000611231,0.003611977,0.002401939,0.000811661,0.000648468,0.001072627,0.001417196,3.31E-05,0.000569426,0.00085173,0.00090783,0.000405591,0.001835453,0.000639557,0.00064671,0.001143044,0.000642505,0.000818082,0.000913871,0.371704695,0.000699288,0.000123017,0.001360952,0.000794163,0.000627775,0.001198382
S6_pS235_S236,0.38313082,0.0112284,0.009809066,0.00095187,0.000314411,0.004194328,0.000627343,0.000707025,0.000628362,0.002928537,0.017496088,0.001859554,0.001396397,0.008023588,0.006416213,0.001381141,1.88E-05,0.000222144,0.12674981,0.004160883,0.000337469,0.001828327,0.962715185,0.000609114,0.00286433,0.000597484,0.000859712,0.020772357,0.000635104,0.343115474,8.49E-05,0.000600344,0.000755907,0.001016757,0.004449754
Src_pY416,0.002076955,0.092288537,0.000670844,0.000725843,0.000324925,0.002465635,0.000637202,0.001340705,0.000924524,0.000776682,0.052678549,0.003839638,0.000760311,0.000609572,0.010986428,0.001755247,0.007947193,0.001207741,0.001651291,0.001531962,0.000288383,0.000650839,0.00091497,0.000609963,0.000863984,0.000985671,0.001018024,0.011784796,0.001155632,0.001015542,0.000273495,0.001203841,0.209249604,0.012342296,0.00253314
Src_pY527,0.000764877,0.000780314,0.000669486,0.000809643,0.001482902,0.00061325,0.000304968,0.000729765,0.000531999,0.000555584,0.000393624,0.000522197,0.000551304,0.000638696,0.000612465,0.000542205,3.81E-05,0.000439865,0.000627238,0.000522139,0.000289494,0.000691911,0.000794044,0.00092586,0.000463438,0.000395438,0.001804844,0.002011434,0.007057722,0.000646645,9.48E-05,0.00047354,0.209865616,0.000770663,0.000513806
STAT3_pY705,0.003209313,0.079436598,0.000725245,0.000692951,0.000445624,0.001504358,0.005535726,0.002727303,0.001479312,0.001019643,0.050054724,0.008059619,0.001403345,0.001040076,0.006535327,0.000885103,3.29E-05,0.00066795,0.001795691,0.001889311,0.000322699,0.000900963,0.002052879,0.000619108,0.005901683,0.000744058,0.000542374,0.001798433,0.004947406,0.000866881,0.000601012,0.000545156,0.988512609,0.001350884,0.002334512
YAP_pS127,0.00186729,0.000601275,0.000910897,0.000715235,0.000940125,0.000991035,0.000394892,0.000533549,0.000558862,0.000544052,0.000575629,0.000917176,0.000735792,0.000656619,0.000602609,0.002378404,2.99E-05,0.000584574,0.000616993,0.00118936,0.000307148,0.000578121,0.003197268,0.000898311,0.001427412,0.00242998,0.00040731,0.000663612,0.001335458,0.000585034,8.50E-05,0.001462752,0.000571006,0.026428536,0.001200746
YB-1_PS102,0.001093059,0.002612943,0.000636717,0.000891194,0.00096777,0.000986672,0.000559675,0.000650133,0.002680607,0.001022663,0.00060107,0.000471983,0.000559794,0.001029008,0.00070314,0.025745764,2.45E-05,0.000241449,0.00148929,0.001272482,0.00026893,0.003440998,0.000656956,0.000635999,0.002549631,0.00060966,0.001039269,0.000704071,0.001082704,0.001730287,8.86E-05,0.001048798,0.000748925,0.000760483,0.677861642
