,4EBP1_pS65,ACC_pS79,Akt_pS473,Akt_pT308,AMPK_pT172,Bad_pS112,c-Met_pY1235,c-Raf_pS338,Chk1_pS345,Chk2_pT68,EGFR_pY1068,EGFR_pY1173,ER-alpha_pS118,GSK3-alpha-beta_pS21_S9,HER2_pY1248,JNK_pT183_pT185,MAPK_pT202_Y204,MEK1_pS217_S221,mTOR_pS2448,NF-kB-p65_pS536,p27_pT157,p27_pT198,p38_pT180_Y182,p70S6K_pT389,p90RSK_pT359_S363,PDK1_pS241,PKC-alpha_pS657,PRAS40_pT246,Rb_pS807_S811,S6_pS235_S236,Src_pY416,Src_pY527,STAT3_pY705,YAP_pS127,YB-1_PS102
EGFR_pY1068,0.000942405,0.013290886,0.001629512,0.000949946,0.007962128,0.006361823,0.000784528,0.23633023,0.001974258,0.004532503,0.027644169,0.000688989,0.000500983,0.012213425,0.002837318,0.311895374,0.01073824,0.000486823,0.000833677,0.001013478,0.00027651,0.000898999,0.091732729,0.000600454,0.000864103,0.139061243,0.438405073,0.000867319,0.004579363,0.001319938,0.346110889,0.286658735,0.001988166,0.006827018,0.003723951
EGFR_pY1173,0.002122943,0.001538869,0.001010108,0.000849001,0.000832044,0.002341048,0.026740496,0.001169699,0.000704019,0.003987572,0.000481625,0.000685643,0.000416421,0.002339327,0.000831352,0.005373355,0.001338165,0.000695212,0.000631676,0.001653892,0.000477469,0.001216327,0.843426345,0.000633446,0.000572878,0.036890359,0.001395765,0.014711055,0.000565743,0.000609951,0.001760219,0.000928882,0.000556798,0.000584769,0.001018466
ER-alpha_pS118,0.00079277,0.004070972,0.002287906,0.001332791,0.000637139,0.000742105,0.000461971,0.000823769,0.000635441,0.000664606,0.001564337,0.001905016,0.221883866,0.000615246,0.004775523,0.00128723,0.000468233,0.000218348,0.000676142,0.001098434,0.000287396,0.000558962,0.000308902,0.000710804,0.797067898,0.000560704,0.001397221,0.000932421,0.001323496,0.000843849,0.000690595,0.002739235,0.001396938,0.001184253,0.001486562
GSK3-alpha-beta_pS21_S9,0.000849226,0.000802219,0.002528174,0.000642394,0.000741161,0.009257152,0.000487011,0.008499449,0.002036556,0.00060822,0.000543603,0.002107963,0.004687951,0.000675379,0.001106895,0.000607669,0.000444247,0.001013201,0.198396823,0.000971656,0.000260872,0.000678131,0.000683884,0.000609908,0.000687496,0.000486904,0.001104974,0.002466492,0.000867847,0.000922393,0.004760565,0.000594296,0.007228186,0.023904766,0.000672195
HER2_pY1248,0.001025689,0.008176595,0.001986504,0.001356546,0.002546974,0.004485842,0.000773167,0.4791098,0.001547397,0.000784968,0.000140554,0.000969197,0.000378626,0.005773089,0.004654982,0.278616018,0.000589379,0.000317176,0.000762622,0.000986996,0.000266956,0.000723055,0.227830586,0.000595662,0.000929481,0.040820674,0.24495053,0.004166027,0.071212674,0.001028151,0.256408242,0.479489611,0.000848757,0.002271019,0.007282401
JNK_pT183_pT185,0.001943815,0.021167438,0.020127504,0.011640221,0.00172311,0.0067588,0.000596261,0.001147785,0.024776921,0.000985041,0.000250808,0.000537994,0.004611307,0.001050933,0.000877055,0.001811632,0.001193942,0.000695037,0.000673643,0.000942408,0.003240949,0.003008668,0.00218393,0.000763111,0.570886536,0.000551591,0.001797124,0.001180569,0.213620195,0.000840654,0.01202261,0.000620459,0.000985632,0.005779551,0.000790044
MAPK_pT202_Y204,0.001340088,0.002794994,0.002767404,0.001526405,0.000819778,0.32788456,0.000874829,0.030335031,0.002199831,0.002490545,0.506237964,0.119242088,0.000427835,0.002980622,0.611537514,0.001354478,0.329202229,0.620608663,0.272098519,0.000651527,0.000334898,0.006091537,0.000626973,0.000658112,0.30095908,0.000458206,0.000835302,0.000708863,0.092854808,0.0032739,0.000806655,0.000976395,0.00093681,0.001732753,0.024754873
MEK1_pS217_S221,0.000795068,0.003213034,0.002214897,0.000976522,0.001964599,0.034309269,0.000825073,0.000761138,0.011559505,0.011633049,0.445657976,0.125301079,0.000357048,0.003965194,0.092721744,0.115665416,0.729004552,0.474480791,0.001232336,0.002149169,0.000292985,0.007187999,0.00150072,0.000597287,0.000965749,0.000503689,0.001092487,0.000718855,0.247531255,0.005189855,0.091546706,0.000900647,0.00124534,0.002013159,0.111312586
mTOR_pS2448,0.982680878,0.001860407,0.994534894,0.967203999,8.78E-05,5.06E-05,0.001229622,8.82E-05,0.000151348,0.003767026,0.004492444,0.000171519,0.000406343,0.003553157,0.000175752,0.000184377,0.009637144,3.26E-05,0.00029807,0.0001971,1.08E-05,0.001054763,0.006071022,0.063458842,5.26E-05,0.000350998,0.00213473,0.061912399,2.69E-05,0.000105855,0.000313584,3.55E-05,0.000143101,0.01028569,0.008526666
NF-kB-p65_pS536,0.001062854,0.020907032,0.001508072,0.001390625,0.000876579,0.000754718,0.000631251,0.001453504,0.000966035,0.005327936,0.001277534,0.000650899,0.002032822,0.003410265,0.001483353,0.001095444,0.000639184,0.0022168,0.000663354,0.248735958,0.000308696,0.005558731,0.000680658,0.000951186,0.003067709,0.000789934,0.002550655,0.000724743,0.001250748,0.000769943,0.002931258,0.00110967,0.001982438,0.006711845,0.011930833
p27_pT157,0.000832701,0.000574167,0.000640592,0.000576151,0.000603868,0.000602268,0.001394903,0.001701237,0.000767242,0.000646402,0.000247811,0.000600971,0.000682062,0.000674894,0.00082189,0.000941777,0.000629008,0.000244769,0.001574695,0.000816379,0.000368272,0.007158337,0.000597655,0.000655368,0.004341173,0.000722851,0.00088479,0.000731757,0.002104585,0.000813962,0.000555268,0.003698971,0.002447916,0.000606953,0.000654105
p27_pT198,0.000731001,0.059724429,0.001268898,0.000576339,0.001976326,0.001485567,0.000630217,0.000819334,0.011718039,0.09282859,0.002990205,0.00050505,0.000370931,0.001832493,0.001104567,0.003334717,0.000626338,0.000386347,0.001861585,0.001992492,0.000263935,0.022836681,0.00209621,0.000646892,0.000716082,0.00089828,0.001758245,0.000787909,0.002249098,0.000966327,0.033681089,0.000601689,0.005431344,0.005687009,0.006514624
p38_pT180_Y182,0.001361568,0.001990101,0.003049218,0.001861448,0.000808424,0.002272416,0.001906135,0.00062174,0.006292621,0.021631709,0.018627628,0.00123079,0.000392921,0.002353725,0.055208564,0.363230537,0.10217432,0.056353509,0.001302704,0.88809517,0.000346491,0.089700462,0.3035228,0.001761683,0.002332286,0.000933065,0.001047565,0.000673754,0.011998144,0.000768424,0.36388829,0.00143904,0.000571775,0.027861492,0.001045959
p70S6K_pT389,0.002138099,0.004994367,0.000912246,0.001230672,0.001128379,0.00125258,0.000563068,0.001244067,0.00071988,0.001051356,0.000242618,0.365821031,0.00076827,0.334496256,0.001367373,0.001436475,0.002731973,0.000291067,0.863192209,0.001505935,0.000260295,0.76567644,0.005380261,0.99903389,0.000539613,0.449750303,0.001181049,0.894152455,0.000557953,0.467523947,0.000989743,0.000645811,0.000726723,0.003989636,0.022270913
p90RSK_pT359_S363,0.001890365,0.010346597,0.001000977,0.000662116,0.006098161,0.27980538,0.000849044,0.001649641,0.000771364,0.00185915,0.000336219,0.000569851,0.000398716,0.007160416,0.001267346,0.000637424,0.001236062,0.000467608,0.026435432,0.001069986,0.000340501,0.000629907,0.0003411,0.000625089,0.00192888,0.000445147,0.001742591,0.001339382,0.32992038,0.265801834,0.007581284,0.003071749,0.000660972,0.002348356,0.023728207
PDK1_pS241,0.000953298,0.003222434,0.202041857,0.078226133,0.003677351,0.046526786,0.000487178,0.001135641,0.003937215,0.001077303,0.000317093,0.000487485,0.000455993,0.000696476,0.000968927,0.001035589,0.000421545,0.000241265,0.003197017,0.003107942,0.00088606,0.000580518,0.000610072,0.308861742,0.000628,0.000492065,0.012542632,0.000704467,0.002772743,0.000983908,0.039605878,0.004247489,0.000620189,0.000678722,0.002725202
PKC-alpha_pS657,0.000982268,0.022759289,0.000780554,0.000566513,0.004842891,0.000570779,0.000646559,0.000503412,0.000635383,0.000608961,0.012825697,0.000689787,0.001560674,0.000679486,0.000821347,0.000589273,0.000484314,0.000269983,0.000813212,0.002220121,0.000263334,0.00059518,0.00059884,0.000887025,0.002415024,0.000441165,0.004573952,0.001358599,0.0014235,0.000976433,0.001245611,0.000807371,0.001547336,0.009945655,0.027028351
PRAS40_pT246,0.001130712,0.000641544,0.001005434,0.030661514,0.000792878,0.004202242,0.002235801,0.209852169,0.001407413,0.003603056,0.000407056,0.000873202,0.000886823,0.00118111,0.000720011,0.00081802,0.108069403,0.045814725,0.016758917,0.002085516,0.000270054,0.000650361,0.000416053,0.000629451,0.000560666,0.000548981,0.001123204,0.004864251,0.000536097,0.001219708,0.000899497,0.000994682,0.001387237,0.001054168,0.001876489
Rb_pS807_S811,0.687925361,0.0318974,0.001758374,0.004912862,0.000879061,0.001497453,0.059466106,0.000902487,0.000669426,0.001946262,0.000161635,0.000557111,0.004930005,0.001019782,0.000868815,0.000825625,0.003732878,0.000369796,0.000645546,0.000622972,0.000530693,0.013300337,0.004613212,0.000615858,0.001848205,0.000670516,0.001014919,0.000743739,0.488854775,0.001753859,0.000645469,0.015765379,0.00072797,0.003053307,0.004628628
S6_pS235_S236,0.000835306,0.002693846,0.001715023,0.001115693,0.000990234,0.001507777,0.000629817,0.001315926,0.000836019,0.001119128,0.000341843,0.002117656,0.001079511,0.002064893,0.001474922,0.001026536,0.002133005,0.000284533,0.169867858,0.005546238,0.0002618,0.001731745,0.942164978,0.000793819,0.000514422,0.001319841,0.001249165,0.001735656,0.000512515,0.812655876,0.000837077,0.000610059,0.000787587,0.002243851,0.020188303
Src_pY416,0.001199992,0.014899817,0.00308595,0.001852108,0.000982396,0.001278447,0.00264777,0.000733867,0.000963377,0.000781082,0.000206645,0.000649477,0.000809829,0.003281469,0.004048114,0.000916348,0.00138995,0.000225958,0.000731888,0.000604487,0.000288614,0.00063895,0.000532484,0.000600196,0.004147591,0.000668083,0.001437375,0.001897513,0.002515933,0.000688885,0.000666042,0.000694532,0.295213933,0.017112463,0.00513687
Src_pY527,0.001010004,0.001260031,0.000676968,0.00058203,0.001183332,0.00576437,0.004863201,0.000478812,0.074675906,0.062075628,0.020675075,0.000651168,0.000348119,0.000660151,0.589624341,0.033421064,0.001677882,0.000399805,0.001005994,0.000939062,0.002676556,0.005303002,0.000341763,0.00063245,0.000675623,0.000941934,0.000583084,0.000707877,0.167445188,0.001024684,0.105060819,0.000617936,0.926994715,0.000741407,0.001567034
STAT3_pY705,0.002806827,0.000767459,0.00097248,0.001436945,0.001040342,0.000726501,0.002935271,0.000502136,0.001609546,0.001338146,0.819367971,0.00363969,0.000407474,0.000771042,0.000881822,0.003322528,0.000485214,0.001814221,0.000993422,0.003232252,0.000303026,0.015308652,0.001746429,0.000833693,0.002961584,0.001218878,0.001535169,0.000832808,0.00066413,0.000711309,0.00547535,0.003263951,0.962620482,0.000807502,0.001797252
YAP_pS127,0.001572356,0.016056431,0.028683728,0.007755107,0.041171846,0.007501467,0.030560084,0.000669669,0.003278678,0.001087263,0.001115363,0.000597706,0.002129077,0.001013542,0.00348802,0.000705907,0.002872284,0.000601795,0.000894922,0.001157138,0.000416726,0.000775616,0.002037663,0.000630829,0.005882661,0.000480265,0.00360056,0.001096972,0.00091726,0.000782347,0.000725933,0.01176048,0.001272033,0.015897978,0.000939531
YB-1_PS102,0.029089574,0.000951662,0.001893629,0.002589727,0.001621484,0.001166022,0.00273249,0.001005078,0.000580929,0.007052623,0.000245108,0.001224448,0.002566646,0.000641876,0.003314147,0.000814102,0.000727439,0.000297106,0.000616068,0.000669697,0.000274094,0.010454954,0.000886319,0.000598706,0.00056902,0.000488954,0.001241239,0.001072686,0.000783698,0.00066905,0.000667291,0.001204093,0.000824464,0.001170356,0.970940694
