,4EBP1_pS65,ACC_pS79,Akt_pS473,Akt_pT308,AMPK_pT172,Bad_pS112,c-Met_pY1235,c-Raf_pS338,Chk1_pS345,Chk2_pT68,EGFR_pY1068,EGFR_pY1173,ER-alpha_pS118,GSK3-alpha-beta_pS21_S9,HER2_pY1248,JNK_pT183_pT185,MAPK_pT202_Y204,MEK1_pS217_S221,mTOR_pS2448,NF-kB-p65_pS536,p27_pT157,p27_pT198,p38_pT180_Y182,p70S6K_pT389,p90RSK_pT359_S363,PDK1_pS241,PKC-alpha_pS657,PRAS40_pT246,Rb_pS807_S811,S6_pS235_S236,Src_pY416,Src_pY527,STAT3_pY705,YAP_pS127,YB-1_PS102
JNK_pT183_pT185,0.00087776,0.00060968,0.000744911,0.000998815,0.001306432,0.000561151,0.001172226,0.001031767,0.000396055,0.000763602,0.001446952,0.000541759,0.014104691,0.000550942,0.000768556,0.00105023,0.000272029,0.000406214,0.000560805,0.003226828,0.000249846,0.000492863,0.000633464,0.000624062,0.000664078,0.000448428,0.000622769,0.00050231,0.000671346,0.000579674,0.000421455,0.000696357,0.00039214,0.000494363,0.00049956
MAPK_pT202_Y204,0.000851131,0.001289568,0.001539364,0.002898443,0.000538927,0.191454193,0.058878846,0.014197,0.000567246,0.000297009,0.611717498,0.07351861,0.024377757,0.000607519,0.728734285,0.000542513,0.162637545,0.329350725,0.319817713,0.000970868,0.000269931,0.000641803,0.000656551,0.000664277,0.964425511,0.000372959,0.044713846,0.000526644,0.029234752,0.000642628,0.000896884,0.003890239,0.000634809,0.00073339,0.000617755
MEK1_pS217_S221,0.000343243,0.000428513,0.003273041,0.006068996,0.000168685,0.000666109,0.002592406,0.000109058,0.000283333,0.000122936,0.362111136,0.045240036,0.036853682,0.00020199,0.017417798,0.000210847,0.997519662,0.068904161,0.000748904,0.000653181,0.000128496,0.004260809,0.000425898,0.000150867,0.029100514,7.29E-05,0.009481004,0.00018586,0.002166867,0.000669363,0.000785047,0.000412413,0.000180899,0.000594293,0.004688607
mTOR_pS2448,0.990385882,0.012902867,0.999724013,0.439221341,0.000917134,0.023017564,4.09E-05,0.000256544,1.07E-05,2.06E-05,0.01590164,4.47E-05,4.13E-05,0.001327915,9.52E-05,3.46E-05,0.000133594,0.00214794,0.005023133,0.000310693,4.77E-05,0.001832558,0.00115291,0.546819694,3.39E-05,0.000101543,0.00019463,0.063214692,0.000254277,0.000287422,1.65E-05,2.43E-05,1.73E-05,0.003520887,0.000902265
NF-kB-p65_pS536,0.005154073,0.000877406,0.000515252,0.001230419,0.000610634,0.000757808,0.000969491,0.000533416,0.000339309,0.000521615,0.01268829,0.000979228,0.000738755,0.000673916,0.002224834,0.001073813,0.000279843,0.000403074,0.000645612,0.307777742,0.000697225,0.000791441,0.005556218,0.000619026,0.000812845,0.000712383,0.001083409,0.001197125,0.001210822,0.000604586,0.002139523,0.000566913,0.001108235,0.000604486,0.002528411
p27_pT157,0.000684436,0.000524071,0.000709837,0.000524527,0.000681188,0.000487564,0.000538903,0.000582906,0.000340635,0.00038709,0.000560153,0.00054368,0.000976712,0.000511392,0.001213351,0.001285774,0.000348664,0.000365174,0.000575253,0.0005708,0.000433654,0.000947561,0.000595058,0.000581305,0.00842546,0.000509209,0.000483383,0.000598282,0.00088276,0.00151798,0.00031388,0.000508987,0.000374669,0.00186648,0.000633591
p27_pT198,0.000828422,0.000517578,0.000892326,0.003375845,0.000608203,0.000885365,0.003363593,0.000980682,0.000615761,0.00031745,0.007555944,0.000978052,0.00061176,0.000531793,0.001674485,0.001129765,0.000425668,0.000553141,0.003948248,0.65213094,0.000268849,0.017803743,0.001065095,0.000600854,0.000712979,0.000505027,0.002579197,0.000516975,0.000733984,0.001243368,0.000652108,0.000591701,0.000375865,0.000517891,0.000748531
p38_pT180_Y182,0.000697136,0.019266148,0.000962783,0.0029655,0.001337004,0.000578822,0.000754601,0.000549685,0.000355442,0.000501942,0.003810632,0.000861417,0.000817828,0.000746523,0.000769933,0.002291129,0.000284914,0.000754119,0.000798857,0.001750831,0.0002767,0.000516475,0.001344158,0.000722498,0.00104806,0.00040694,0.005210398,0.000512426,0.001319822,0.000547176,0.000371073,0.007546688,0.000369022,0.000569255,0.000778327
p70S6K_pT389,0.000595019,0.416743674,0.001173761,0.027479592,0.00152498,0.155879105,0.000704021,0.000567178,0.000390377,0.000398089,0.003030169,0.90617747,0.000995528,0.991492248,0.000933151,0.00126846,0.00947778,0.030585137,0.915901077,0.000808039,0.000708468,0.255398531,0.00156309,0.988277198,0.001821767,0.25510046,0.000802297,0.933335517,0.00169514,0.465179564,0.00044339,0.000517731,0.000339749,0.002025243,0.018319665
p90RSK_pT359_S363,0.000545193,0.000594944,0.000574555,0.000635241,0.000643547,0.189271151,0.417772389,0.000593502,0.000332892,0.000290457,0.001202197,0.00064938,0.122162091,0.006132442,0.000928244,0.000739718,0.000709881,0.000697836,0.043243134,0.001254469,0.000241404,0.001960816,0.000651293,0.000668305,0.010852488,0.000370093,0.004356353,0.00142762,0.638294923,0.19890316,0.000312702,0.003530506,0.000778984,0.000541478,0.000817189
PDK1_pS241,0.001441113,0.000752421,0.222301027,0.140575574,0.006571983,0.002571616,0.000384623,0.000552853,0.000556927,0.000287335,0.000621428,0.000536693,0.001239438,0.000746509,0.00058689,0.000997253,0.000272316,0.000380196,0.002051525,0.000548947,0.000325571,0.000501024,0.000564252,0.433037851,0.000624295,0.00041334,0.008551383,0.000807105,0.001279228,0.001944182,0.000348643,0.003485285,0.000486885,0.000522637,0.000592636
PKC-alpha_pS657,0.00093456,0.001193152,0.000708216,0.000549671,0.000691858,0.000668323,0.005548248,0.000584885,0.000371267,0.000385026,0.002263924,0.000542716,0.00419359,0.000670722,0.002949438,0.000543627,0.005319471,0.002796285,0.001635886,0.000544092,0.0004523,0.000455242,0.002565612,0.000689387,0.001462239,0.00037953,0.002071601,0.001185711,0.000790649,0.000571257,0.000388683,0.000867513,0.000403301,0.000519268,0.002018653
PRAS40_pT246,0.000665884,0.014888362,0.000667105,0.000551734,0.013068054,0.003508264,0.000692348,0.000633815,0.000437725,0.000612475,0.037170118,0.006259678,0.001096698,0.000649992,0.000871252,0.000882532,0.200847304,0.014977833,0.010531322,0.000990011,0.000264273,0.000751937,0.000966504,0.000922156,0.000798111,0.002089166,0.000439142,0.000608962,0.01155107,0.00070035,0.000368228,0.001652139,0.000370899,0.001194911,0.001294519
Rb_pS807_S811,0.000663357,0.001873168,0.001223472,0.002614224,0.000617182,0.000608262,0.000467384,0.00172541,0.000402957,0.000307206,0.000773935,0.000664674,0.583726692,0.000792291,0.002748292,0.002435335,0.000421606,0.000535062,0.003714268,0.000713449,0.000805148,0.033509808,0.005144127,0.003134035,0.011435067,0.000380593,0.000397475,0.002645576,0.670262126,0.006270926,0.000337266,0.001315951,0.018123906,0.002302015,0.000821149
S6_pS235_S236,0.000562176,0.087724625,0.000818941,0.006133629,0.000889472,0.046910619,0.000899434,0.000600281,0.000495015,0.000341037,0.006263084,0.006521861,0.001655946,0.004419139,0.001182131,0.001214351,0.004650814,0.003994568,0.056700809,0.003310579,0.000973334,0.001434592,0.954437236,0.000919396,0.004102547,0.000750452,0.001405512,0.001615801,0.001714443,0.909476267,0.000408052,0.000512172,0.000357753,0.000751063,0.003411621
Src_pY416,0.000540599,0.000563846,0.003172128,0.001639326,0.000526016,0.000799731,0.001086738,0.002810295,0.000314999,0.000297859,0.020415195,0.00249655,0.000756215,0.001429415,0.000611394,0.00057064,0.000442034,0.000708572,0.000615201,0.00080587,0.000261964,0.000473656,0.000541687,0.002282929,0.000704388,0.000423375,0.000495741,0.000612335,0.022017644,0.000555988,0.000328138,0.000557081,0.086193824,0.000518698,0.000515513
Src_pY527,0.000712455,0.007233394,0.000515236,0.000600242,0.001658748,0.002945096,0.000402534,0.001681011,0.000330236,0.000367959,0.001924471,0.000791987,0.003203839,0.000613172,0.006047225,0.000729137,0.000605071,0.000462309,0.001170177,0.000555237,0.00066846,0.003216133,0.006078232,0.000636133,0.000679128,0.000384135,0.00044785,0.000527037,0.000740949,0.000593255,0.000314174,0.000544176,0.19613116,0.00052347,0.00136668
STAT3_pY705,0.000636103,0.000559812,0.000517946,0.001581633,0.000677147,0.001005888,0.001532573,0.000629339,0.000352114,0.000460583,0.010033936,0.003061304,0.001124363,0.000497956,0.007938078,0.001589667,0.000555373,0.000931668,0.000706047,0.000906448,0.000319584,0.278858448,0.000724907,0.000816458,0.012878577,0.000374549,0.004623699,0.00058161,0.000719279,0.000886154,0.000587882,0.000496527,0.115471864,0.000572382,0.000526566
YAP_pS127,0.001505757,0.003987696,0.000585355,0.001411075,0.000748666,0.00139665,0.00038494,0.002578795,0.000374796,0.000414292,0.025604684,0.016696183,0.001329884,0.00063786,0.001070689,0.000569787,0.006078451,0.062548771,0.001197881,0.000893806,0.000238646,0.010009192,0.009726631,0.001227534,0.000719687,0.000448884,0.000455559,0.00080824,0.001077371,0.00094949,0.000511367,0.000660033,0.000480428,0.004118984,0.001837509
YB-1_PS102,0.000713383,0.002864922,0.000971499,0.003936078,0.482670299,0.001209279,0.000484404,0.000539341,0.000315171,0.000296193,0.053610397,0.006548693,0.002146239,0.000496996,0.003147237,0.001605399,0.000769861,0.001545649,0.000820287,0.001916361,0.001302155,0.004569092,0.000864999,0.000733048,0.009761287,0.00043933,0.000453676,0.000845351,0.007930433,0.000621674,0.000679393,0.001475604,0.000341667,0.000523358,0.999541521
