,4EBP1_pS65,ACC_pS79,Akt_pS473,Akt_pT308,AMPK_pT172,Bad_pS112,c-Met_pY1235,c-Raf_pS338,Chk1_pS345,Chk2_pT68,EGFR_pY1068,EGFR_pY1173,ER-alpha_pS118,GSK3-alpha-beta_pS21_S9,HER2_pY1248,JNK_pT183_pT185,MAPK_pT202_Y204,MEK1_pS217_S221,mTOR_pS2448,NF-kB-p65_pS536,p27_pT157,p27_pT198,p38_pT180_Y182,p70S6K_pT389,p90RSK_pT359_S363,PDK1_pS241,PKC-alpha_pS657,PRAS40_pT246,Rb_pS807_S811,S6_pS235_S236,Src_pY416,Src_pY527,STAT3_pY705,YAP_pS127,YB-1_PS102
EGFR_pY1068,0.001883651,0.000702265,0.000863131,0.00139605,0.001133377,0.005090907,0.001157718,0.211381133,0.000292433,0.000723087,0.095153541,0.001011571,0.003563034,0.000602059,0.000915449,0.634102764,0.002149786,0.000652467,0.001009384,0.000330796,0.000269366,0.000590245,0.049757376,0.000549444,0.001848408,0.169712454,0.670019269,0.000573374,0.003217549,0.002259033,0.740152667,0.11093575,0.020541664,0.001089859,0.000504433
EGFR_pY1173,0.002907912,0.000731332,0.000800643,0.001975143,0.00034528,0.000963764,0.005514256,0.001500663,0.000431665,0.00053706,0.000568212,0.000971143,0.000583132,0.00059647,0.00057152,0.005363905,0.004611713,0.001862456,0.00168509,0.000330165,0.001903063,0.000555951,0.202141772,0.000699139,0.000788874,0.068904266,0.001588948,0.000560552,0.024236995,0.001809607,0.001752048,0.000598556,0.003440667,0.001260691,0.00050968
ER-alpha_pS118,0.000691813,0.000509206,0.003460992,0.001810133,0.00037344,0.00087858,0.000300922,0.021021972,0.000883888,0.000345555,0.003333842,0.00135296,0.481075751,0.000839899,0.000511619,0.000394323,0.000719791,0.003157574,0.000602601,0.000282538,0.000245261,0.000712212,0.001172432,0.000540477,0.195508506,0.000440214,0.000512608,0.00061983,0.001021168,0.000594333,0.000566892,0.000407478,0.000523978,0.001247315,0.000481677
GSK3-alpha-beta_pS21_S9,0.000548248,0.00242145,0.000581835,0.000509151,0.001051655,0.033558814,0.000303242,0.000556322,0.000342548,0.000409443,0.001159728,0.000828236,0.002109685,0.015179249,0.000572327,0.000435485,0.000569812,0.000606913,0.181870358,0.000330894,0.000332886,0.00758807,0.002639039,0.000635764,0.001326748,0.019686735,0.000961446,0.016849694,0.000790998,0.000626179,0.002049383,0.039673671,0.000522364,0.003025424,0.001232006
HER2_pY1248,0.001464057,0.000941267,0.000791624,0.001249125,0.000669346,0.004868885,0.001294566,0.245635879,0.00030051,0.000428587,0.001266365,0.00162077,0.00207348,0.000578919,0.001598388,0.537153076,0.008985915,0.000919986,0.001475436,0.000285398,0.000272159,0.000517912,0.132636619,0.000563997,0.001375528,0.059341939,0.607463846,0.000585371,0.100597182,0.002897931,0.423489524,0.116126867,0.006121264,0.001152111,0.000504369
JNK_pT183_pT185,0.000524073,0.301881353,0.000570224,0.000567718,0.000624236,0.000721762,0.000425366,0.000633567,0.000460167,0.000444066,0.077960437,0.001135997,0.000524414,0.002808303,0.075976338,0.000410413,0.001362705,0.003532397,0.003354304,0.000956788,0.00024145,0.000878227,0.000664419,0.002771404,0.000795155,0.000523958,0.000348406,0.000717858,0.000773042,0.001558552,0.001830699,0.000526432,0.001409737,0.000594185,0.050196402
MAPK_pT202_Y204,0.002432364,0.001590511,0.000644495,0.000554141,0.001279393,0.350485371,0.000330309,0.016186573,0.000284846,0.000319754,0.608008777,0.264032743,0.001680272,0.000780774,0.959604708,0.002273047,0.496353771,0.217392385,0.178740589,0.000408639,0.000257882,0.000635183,0.001368811,0.000792052,0.9959109,0.000778344,0.000344139,0.003403544,0.027096157,0.000931609,0.009759737,0.000341441,0.001463693,0.0008607,0.002729593
MEK1_pS217_S221,0.00158658,0.000386307,0.000802174,0.000653244,0.076435707,0.002164361,9.97E-05,0.00059017,0.000862893,5.79E-05,0.387543057,0.755468667,0.0003088,0.000666296,0.042120986,0.000345021,0.680732357,0.15901503,0.001129868,0.000155952,8.90E-05,0.000203888,0.000377485,0.000133966,0.004107505,0.000248292,0.000124169,0.001090084,0.003267013,0.00049702,0.063269862,0.00021702,0.000203833,0.000854177,0.055470985
mTOR_pS2448,0.995999969,3.38E-05,0.060131297,0.033681424,2.62E-05,0.000203407,0.000362196,0.000736028,2.58E-05,0.000487819,0.000375928,0.000559664,7.76E-05,0.00013344,3.45E-05,3.98E-05,4.10E-05,0.000115769,0.000615121,9.88E-06,0.000291931,0.000686261,0.000134067,0.021374669,3.28E-05,0.000167752,6.38E-05,0.024754345,0.000174322,0.006634026,8.62E-05,7.04E-05,4.10E-05,0.000123931,0.000528685
NF-kB-p65_pS536,0.000522818,0.000497227,0.001627709,0.000511853,0.002028384,0.00202627,0.000367795,0.002053959,0.000639817,0.000643568,0.01643458,0.001808088,0.000484095,0.000548157,0.039226076,0.000405802,0.003590486,0.005559927,0.001862662,0.157131704,0.000261463,0.000717079,0.00052838,0.001200176,0.009410651,0.000686058,0.000384643,0.000541082,0.000692234,0.00115453,0.01448679,0.000425579,0.001490945,0.001614838,0.000389286
p27_pT157,0.000992733,0.000506258,0.00070607,0.000527939,0.000347639,0.000636261,0.000385879,0.002669769,0.001676813,0.001544075,0.000611977,0.001140539,0.000411044,0.000725101,0.000554085,0.000437266,0.0006628,0.000729096,0.00052961,0.000279068,0.000245881,0.000646329,0.001035695,0.000584609,0.001492246,0.00040754,0.000331407,0.000633572,0.014457264,0.000519573,0.00047273,0.000392054,0.000577428,0.000538471,0.000505782
p27_pT198,0.000516037,0.008308124,0.000625427,0.00063776,0.000388411,0.000661212,0.001193102,0.00048958,0.000276603,0.000587648,0.006476148,0.001570587,0.000691642,0.000966411,0.006575169,0.000462965,0.000701052,0.000531645,0.140937614,0.00160091,0.000433808,0.000549561,0.000583183,0.002310538,0.000725154,0.000494223,0.000378328,0.000676026,0.001256945,0.00275756,0.000960529,0.000495198,0.002895516,0.00074588,0.000870864
p38_pT180_Y182,0.000551737,0.000501239,0.000991968,0.00054269,0.008032713,0.010795713,0.000271783,0.003613064,0.007792704,0.000358802,0.035254433,0.002079969,0.000413308,0.000673402,0.041337506,0.000906124,0.068313735,0.762529013,0.000946012,0.000560891,0.000375937,0.00050721,0.001797846,0.000616063,0.018116497,0.000529979,0.000315284,0.000858943,0.001056534,0.000908219,0.526140986,0.000425968,0.000509861,0.013919831,0.00041852
p70S6K_pT389,0.002219188,0.002066803,0.000727947,0.00054382,0.000377774,0.002835148,0.001188706,0.001464495,0.000641018,0.0082276,0.001441065,0.891933184,0.000627417,0.389022293,0.000609514,0.000840883,0.000839461,0.00317981,0.975143315,0.00035156,0.000890247,0.992520918,0.00256522,0.999897974,0.00061467,0.257235605,0.001220479,0.206549358,0.00119036,0.310038228,0.000812176,0.00088032,0.001049315,0.000862566,0.00041742
p90RSK_pT359_S363,0.002920767,0.000680814,0.000846564,0.001141483,0.000387302,0.23338705,0.001044431,0.000658739,0.000282056,0.000306925,0.000580944,0.000765512,0.002826471,0.010491625,0.000513617,0.001317123,0.002348661,0.001046627,0.036178301,0.000287298,0.000561132,0.000688165,0.00069851,0.000633905,0.011731025,0.007788678,0.000415435,0.001426668,0.703973132,0.381915662,0.000596477,0.001222726,0.010554147,0.007443287,0.000948448
PDK1_pS241,0.000516992,0.000481378,0.240065348,0.06965474,0.000844893,0.005131518,0.000264238,0.000630509,0.000314341,0.000608251,0.002009397,0.000771367,0.000409554,0.000609497,0.002904103,0.000567059,0.000574726,0.000483003,0.013485698,0.000400096,0.000279035,0.001132448,0.000728128,0.231643151,0.000693675,0.000389037,0.009015756,0.000762095,0.001003446,0.001947834,0.000572255,0.000372107,0.000661581,0.000622193,0.000536232
PKC-alpha_pS657,0.000987651,0.001874089,0.000579763,0.000511984,0.003038967,0.001825897,0.002154829,0.020503785,0.000297042,0.000551951,0.00050944,0.001671012,0.004466573,0.006931035,0.000514128,0.00048125,0.000537701,0.001279102,0.000774489,0.000292269,0.000247793,0.001395024,0.000526167,0.001253017,0.000974323,0.000731315,0.000360718,0.002057345,0.000701798,0.000655981,0.000521466,0.000846021,0.000578737,0.001499944,0.001552869
PRAS40_pT246,0.000530787,0.00668549,0.001005091,0.000521279,0.000379364,0.001425405,0.000790367,0.000543605,0.000513545,0.001750728,0.000708911,0.001765152,0.000436879,0.001419075,0.00055058,0.000596444,0.000751051,0.001232536,0.01652011,0.000346222,0.001386871,0.001312101,0.001482777,0.000931297,0.000697466,0.000737369,0.001428934,0.000680747,0.002514532,0.000941945,0.000733538,0.001714484,0.000822592,0.00124838,0.000429188
Rb_pS807_S811,0.001353191,0.00153968,0.000654419,0.000510379,0.000821753,0.001528635,0.001144083,0.001163964,0.000284532,0.000526235,0.002931695,0.001046777,0.000425618,0.000781395,0.001326947,0.000671505,0.000783296,0.000674958,0.001079252,0.000407357,0.000268642,0.039661253,0.000715881,0.000592914,0.000650542,0.00041907,0.000358459,0.000609847,0.913431194,0.000799772,0.000580663,0.000370649,0.000518828,0.000607507,0.010441494
S6_pS235_S236,0.002007272,0.001571271,0.00072686,0.000547752,0.00039088,0.00148479,0.001489429,0.001025998,0.001043027,0.00775513,0.000857051,0.00416159,0.00048753,0.001940045,0.000589583,0.000918613,0.001197153,0.00383073,0.053063883,0.001610194,0.002281542,0.003085492,0.944313489,0.001039078,0.000585495,0.001509365,0.001299924,0.00146233,0.0014558,0.975305256,0.000803417,0.000885302,0.000940789,0.00129668,0.000458199
Src_pY416,0.000946101,0.000529658,0.001305642,0.001732206,0.001416999,0.012609156,0.00039694,0.000545493,0.00028843,0.000441125,0.005254732,0.001075227,0.001294285,0.000568375,0.001403863,0.001175095,0.002674876,0.000656449,0.001034502,0.000382773,0.000274317,0.000656116,0.000664149,0.000618464,0.003766655,0.000748427,0.001306719,0.000669803,0.003343011,0.003496521,0.01716056,0.000396107,0.596649528,0.000745445,0.000603795
Src_pY527,0.000533836,0.000598283,0.001821891,0.000718964,0.000520705,0.000558295,0.000452582,0.000716821,0.000345696,0.059525192,0.00202045,0.001931805,0.00041451,0.000557335,0.003343237,0.00048957,0.000571265,0.00056273,0.00152126,0.000290242,0.000314918,0.000837229,0.000564906,0.000827672,0.002582114,0.000576812,0.000296445,0.000810779,0.001026836,0.002217046,0.00063325,0.000391986,0.317615672,0.00070981,0.001602965
STAT3_pY705,0.000931724,0.001379271,0.000560506,0.000535252,0.00879454,0.017317554,0.000372545,0.000915286,0.000276422,0.000359218,0.00998903,0.000701084,0.001370969,0.002050258,0.001704098,0.000551044,0.00059332,0.000574942,0.00196725,0.000291971,0.000256187,0.004770279,0.000679415,0.00070448,0.001900985,0.001792111,0.000884259,0.00167126,0.000882207,0.000608013,0.001969022,0.01067616,0.209123587,0.000544374,0.035956372
YAP_pS127,0.000633706,0.001763951,0.000574336,0.000512419,0.000839117,0.000651828,0.000271407,0.00058117,0.000298343,0.000324822,0.0013444,0.000750786,0.001475963,0.000708151,0.001650319,0.000406501,0.000986152,0.001365843,0.006795565,0.000391994,0.000306306,0.001311228,0.000692287,0.000683526,0.000573561,0.000688802,0.000709412,0.000633271,0.001049885,0.001741257,0.000475858,0.000664222,0.000559224,0.004916037,0.003928745
YB-1_PS102,0.002002773,0.00085599,0.000677999,0.000756752,0.073360836,0.003554339,0.000461426,0.009958561,0.000513508,0.000344613,0.07913985,0.007111579,0.000442492,0.002658782,0.140670864,0.000505281,0.002311557,0.016843758,0.000540006,0.000409077,0.000280889,0.002070463,0.000519262,0.000549146,0.015344713,0.00317042,0.000351071,0.001916236,0.000811903,0.000588704,0.002700083,0.020836855,0.000595296,0.00128326,0.201127156
