,4EBP1_pS65,ACC_pS79,Akt_pS473,Akt_pT308,AMPK_pT172,Bad_pS112,c-Met_pY1235,c-Raf_pS338,Chk1_pS345,Chk2_pT68,EGFR_pY1068,EGFR_pY1173,ER-alpha_pS118,GSK3-alpha-beta_pS21_S9,HER2_pY1248,JNK_pT183_pT185,MAPK_pT202_Y204,MEK1_pS217_S221,mTOR_pS2448,NF-kB-p65_pS536,p27_pT157,p27_pT198,p38_pT180_Y182,p70S6K_pT389,p90RSK_pT359_S363,PDK1_pS241,PKC-alpha_pS657,PRAS40_pT246,Rb_pS807_S811,S6_pS235_S236,Src_pY416,Src_pY527,STAT3_pY705,YAP_pS127,YB-1_PS102
EGFR_pY1068,0.000818048,0.000332244,0.000633641,0.000670209,0.000608502,0.018633145,0.001253084,0.124147839,0.010081646,0.000944234,0.03423205,0.001220432,0.000911433,0.000656966,0.000892497,0.181180174,0.00059654,0.000725957,0.000657341,0.00040642,0.001196716,0.001333751,0.033532636,0.001693374,0.001346009,0.157781289,0.262880829,0.000692187,0.001536208,0.000843193,0.161657385,0.218471173,0.000635926,0.000575379,0.000558589
EGFR_pY1173,0.001221576,0.001482096,0.00092202,0.000672682,0.000362506,0.003443124,0.000630386,0.001397839,0.001253262,0.000553698,0.000474645,0.000467893,0.000594493,0.000634345,0.00073971,0.004818667,0.001257246,0.000716982,0.000600386,0.000584233,0.000436584,0.002236969,0.587421503,0.000714675,0.000606242,0.06684128,0.000904912,0.000697105,0.001315629,0.0005846,0.001294316,0.001633981,0.000746751,0.000341133,0.002361145
ER-alpha_pS118,0.002738573,0.000530179,0.000641214,0.000740537,0.000642205,0.000569711,0.001653545,0.001760179,0.001364857,0.000828324,0.006075437,0.000391899,0.864954319,0.000812437,0.00074721,0.00267672,0.000613772,0.000701931,0.000740596,0.000605597,0.000532714,0.003530576,0.000527941,0.001117236,0.967410955,0.001048122,0.000881204,0.002009426,0.00084963,0.001069825,0.014284871,0.00084411,0.016335272,0.000376072,0.000609924
GSK3-alpha-beta_pS21_S9,0.007274453,0.000722786,0.000772219,0.001825991,0.000370072,0.000929103,0.012808634,0.001225636,0.002004319,0.000564798,0.000463669,0.000953769,0.005189586,0.001307899,0.005499007,0.002377806,0.001496691,0.001027333,0.067496071,0.000462358,0.012745562,0.000972435,0.000460334,0.00096349,0.002536373,0.001819845,0.001428043,0.00126659,0.001593885,0.001047892,0.004797139,0.000683353,0.003629015,0.000501357,0.000909774
HER2_pY1248,0.000709566,0.000860166,0.007869618,0.002779092,0.000776149,0.000660963,0.000491536,0.148717583,0.001171229,0.000702776,0.000361083,0.000394577,0.000597774,0.000835816,0.00199267,0.21034268,0.001774944,0.011259541,0.001556852,0.000357294,0.006981903,0.001364871,0.072671293,0.00082231,0.001090708,0.064515808,0.30636413,0.037245271,0.113926712,0.001116564,0.241377334,0.451710002,0.001597508,0.000597665,0.001041814
JNK_pT183_pT185,0.000723669,0.000346253,0.00128563,0.000715182,0.000568177,0.001161989,0.000379571,0.000778298,0.020132724,0.000545944,0.000328542,0.000416701,0.001409381,0.001511466,0.000676422,0.00148891,0.000589458,0.001076635,0.000725667,0.000400343,0.002203869,0.001383648,0.000404642,0.001224347,0.000624303,0.00096772,0.000409298,0.000968278,0.000791795,0.001047679,0.000601318,0.000594591,0.002368186,0.000448771,0.000827473
MAPK_pT202_Y204,0.00239499,0.000680071,0.000635263,0.000839299,0.000288805,0.043345758,0.001356005,0.041030969,0.000771379,0.000567035,0.082083131,0.054331743,0.002479037,0.001620914,0.729322563,0.013191154,0.995520956,0.709235045,0.229373245,0.000489597,0.001973945,0.003482172,0.000855815,0.000595532,0.299354355,0.000698727,0.037876686,0.000730923,0.026245421,0.000641964,0.020404907,0.00089662,0.007785582,0.001145957,0.000807648
MEK1_pS217_S221,0.001461942,0.000651594,0.00077042,0.001157082,0.000297969,0.000554866,0.001951759,0.00071841,0.00060915,0.000597143,0.051570181,0.128354111,0.021441005,0.00611092,0.033147962,0.005411749,0.336267151,0.434932425,0.002929749,0.000625375,0.016327587,0.008218603,0.000303321,0.000601693,0.001557313,0.000720477,0.582493126,0.000719552,0.031181567,0.000626169,0.022086138,0.001745197,0.003522373,0.000493312,0.019673655
mTOR_pS2448,0.903614363,6.11E-05,0.346430983,0.289255427,2.40E-05,0.000367973,0.000310305,2.05E-05,0.000122096,0.001756782,4.07E-05,9.38E-05,0.000395135,0.001030852,0.000104599,0.000133885,6.36E-05,0.000202765,2.38E-05,0.013282495,0.000389167,0.000931186,0.124705684,0.283039795,0.000473457,0.000114798,0.014050694,0.031595817,6.50E-05,0.000887956,0.000136973,0.000393967,0.003591537,0.000117102,0.000541391
NF-kB-p65_pS536,0.00184253,0.000318806,0.00230194,0.004656707,0.000467347,0.000627025,0.000754705,0.000448017,0.001173881,0.001236952,0.000629797,0.000409669,0.000527911,0.001483323,0.003892393,0.001137119,0.00185041,0.004054536,0.000622222,0.151361864,0.000503351,0.000657694,0.000271183,0.001084971,0.000618575,0.001221718,0.001221517,0.000674981,0.01202423,0.001200532,0.000688655,0.001081706,0.002181889,0.001202604,0.00074755
p27_pT157,0.00065422,0.00034539,0.000593953,0.000663821,0.000461956,0.000556731,0.000599438,0.000405894,0.000837053,0.000632921,0.001123407,0.001058419,0.001856062,0.000727882,0.035151123,0.000605468,0.005404099,0.02024506,0.00123724,0.00035988,0.02835763,0.000705369,0.002423394,0.000862142,0.000860416,0.000805111,0.000524837,0.000665237,0.003468201,0.001035301,0.000604709,0.001374488,0.004853076,0.00139673,0.000737577
p27_pT198,0.001348298,0.000985642,0.000632123,0.000841681,0.000289856,0.000660901,0.000499585,0.000387238,0.001846832,0.000560882,0.00261557,0.003081605,0.001133526,0.000679841,0.001188244,0.001603473,0.000617539,0.000920805,0.00060573,0.001389368,0.000829421,0.000854984,0.000591495,0.005324761,0.000660856,0.000928151,0.000871523,0.000957339,0.00227524,0.003239626,0.0013313,0.009551235,0.000603331,0.005708362,0.000565548
p38_pT180_Y182,0.001452407,0.000337116,0.000653248,0.000689336,0.000853987,0.150336807,0.000984394,0.000388881,0.001557511,0.000553187,0.000321972,0.000778419,0.003045999,0.000823815,0.001193992,0.000617967,0.000876091,0.000752279,0.000589826,0.000697027,0.005967984,0.00074403,0.01117362,0.001070261,0.000793443,0.000960163,0.031128409,0.000816001,0.001780411,0.000589822,0.000471761,0.000873099,0.001013858,0.000558003,0.002286453
p70S6K_pT389,0.001985778,0.001847938,0.001607379,0.001100594,0.000303405,0.002665153,0.000392207,0.00042198,0.000573621,0.000568793,0.00058642,0.134663345,0.000602151,0.537090418,0.001394655,0.002143633,0.000651612,0.001890607,0.989163487,0.00298846,0.001606221,0.988800338,0.002437309,0.8851264,0.000650881,0.87957748,0.131835329,0.689542351,0.001014806,0.551657602,0.00129375,0.01028087,0.015591814,0.001579839,0.004912371
p90RSK_pT359_S363,0.001390151,0.000369363,0.00098134,0.005535566,0.000328342,0.192349554,0.009414575,0.000417085,0.078514218,0.000841906,0.000353424,0.000398795,0.001375393,0.017786554,0.001319907,0.000826683,0.000577507,0.000725801,0.022033537,0.000440164,0.006653577,0.000758767,0.644986697,0.000703228,0.008225323,0.025488853,0.001288224,0.000812176,0.176565492,0.319211998,0.001131894,0.00100811,0.004810245,0.000784391,0.000798328
PDK1_pS241,0.000586252,0.000414461,0.194575845,0.085226994,0.000306624,0.003921727,0.001647365,0.000493606,0.001214975,0.000855947,0.000349398,0.000415121,0.00205246,0.000891672,0.000848317,0.000540654,0.001195174,0.000888567,0.002621456,0.000639372,0.000444861,0.00210125,0.000464813,0.185892007,0.001183267,0.000937065,0.059023006,0.000680001,0.001193011,0.000667887,0.000458417,0.012315304,0.002474384,0.000366114,0.011174873
PKC-alpha_pS657,0.001278599,0.000421943,0.002984271,0.000776377,0.000382729,0.007653449,0.01574708,0.00046973,0.000598235,0.002407032,0.000387879,0.000753799,0.004535666,0.00084983,0.000749705,0.000694332,0.003920463,0.000687443,0.000661625,0.006257944,0.000404394,0.058906915,0.000280146,0.001360674,0.007134819,0.000757009,0.082402392,0.003538398,0.000918517,0.002700426,0.000515228,0.00394197,0.000706262,0.000389509,0.00427515
PRAS40_pT246,0.015197434,0.000693688,0.000730943,0.000916496,0.000310761,0.001229079,0.000460693,0.00057811,0.00058412,0.00061754,0.000665635,0.000663802,0.00110204,0.000894693,0.001894159,0.013994304,0.001330855,0.004386904,0.008824641,0.000775185,0.000978373,0.00067888,0.000401523,0.000829968,0.000624161,0.001873476,0.001073903,0.000774721,0.001690159,0.000795656,0.001709682,0.002178079,0.007304367,0.000512902,0.000636171
Rb_pS807_S811,0.000618388,0.000325737,0.000605696,0.000814871,0.00041223,0.001688203,0.00086758,0.000434641,0.002688807,0.00054502,0.000337783,0.001336829,0.000659985,0.001722552,0.000760936,0.000937981,0.000847127,0.000594598,0.00094846,0.001676923,0.007833928,0.001104281,0.001237215,0.000606653,0.000640872,0.000971132,0.000425981,0.000862918,0.861398513,0.000719531,0.001940779,0.001789955,0.003907513,0.000485102,0.000627528
S6_pS235_S236,0.001424851,0.001391262,0.002102708,0.000815597,0.000301149,0.002440896,0.000394862,0.000428879,0.000608604,0.000559723,0.000554746,0.00078658,0.000592356,0.00313182,0.001396064,0.002178761,0.000702925,0.001492479,0.067436379,0.011869927,0.00141499,0.011219604,0.723703164,0.00145567,0.000641239,0.002576686,0.395488218,0.003636033,0.000952617,0.638597279,0.001295868,0.014210969,0.012636628,0.001259029,0.005304553
Src_pY416,0.001783361,0.000912479,0.000591422,0.000861505,0.000901618,0.000605295,0.000508882,0.000449152,0.003116602,0.000552981,0.010696767,0.001192892,0.001744489,0.000656894,0.001157798,0.033439924,0.000819307,0.000631599,0.000750179,0.000411891,0.000886514,0.000707351,0.00032649,0.000615135,0.002173764,0.000969664,0.00051558,0.001045285,0.001689401,0.001035995,0.000835236,0.00436302,0.224897049,0.000785059,0.000973575
Src_pY527,0.00061408,0.000324969,0.000710331,0.000758714,0.000335308,0.001491148,0.000606222,0.000402178,0.000549379,0.000577482,0.000334647,0.000422624,0.000802496,0.000972928,0.0006999,0.000837456,0.000583325,0.001013787,0.002679061,0.00035988,0.000468829,0.000948229,0.000299385,0.000828504,0.00066685,0.000717552,0.007158085,0.000707887,0.000664354,0.001202641,0.000446332,0.045153829,0.252949893,0.000387334,0.000592042
STAT3_pY705,0.003603434,0.000665774,0.000880108,0.000783185,0.000581268,0.000944519,0.001262221,0.000643574,0.000654594,0.0009213,0.000920224,0.000429848,0.016083164,0.00066451,0.002851552,0.001158154,0.00953457,0.028234315,0.000754434,0.000340705,0.002045718,0.002586088,0.000341612,0.00066443,0.005688889,0.000629285,0.00096223,0.000743985,0.024778734,0.000638601,0.000767614,0.000556019,0.936598423,0.000747282,0.000856038
YAP_pS127,0.000788974,0.000798592,0.001223546,0.000897951,0.000404483,0.000558552,0.000465875,0.000427607,0.01849606,0.000880264,0.000402388,0.106608664,0.000517398,0.000917548,0.00322039,0.000637602,0.001080829,0.001762474,0.000970147,0.001993829,0.002317408,0.001383441,0.001537928,0.000582732,0.000644377,0.000916075,0.001136005,0.000844769,0.000628033,0.00079746,0.000463398,0.000706815,0.004861286,0.00810831,0.000550677
YB-1_PS102,0.001369099,0.001835222,0.001642581,0.001153136,0.000568939,0.000602127,0.000356902,0.000393803,0.00170002,0.000817709,0.002318488,0.002093047,0.001018963,0.000661423,0.001349396,0.000571603,0.000609933,0.002175023,0.000608927,0.00040285,0.000808079,0.000764737,0.045740803,0.000660063,0.007214301,0.00216014,0.000819572,0.000829158,0.000712171,0.000756203,0.000605816,0.012819447,0.013371434,0.000561911,0.999351223
