,4EBP1_pS65,ACC_pS79,Akt_pS473,Akt_pT308,AMPK_pT172,Bad_pS112,c-Met_pY1235,c-Raf_pS338,Chk1_pS345,Chk2_pT68,EGFR_pY1068,EGFR_pY1173,ER-alpha_pS118,GSK3-alpha-beta_pS21_S9,HER2_pY1248,JNK_pT183_pT185,MAPK_pT202_Y204,MEK1_pS217_S221,mTOR_pS2448,NF-kB-p65_pS536,p27_pT157,p27_pT198,p38_pT180_Y182,p70S6K_pT389,p90RSK_pT359_S363,PDK1_pS241,PKC-alpha_pS657,PRAS40_pT246,Rb_pS807_S811,S6_pS235_S236,Src_pY416,Src_pY527,STAT3_pY705,YAP_pS127,YB-1_PS102
ER-alpha_pS118,0.000689252,0.000961722,0.000286298,0.000600738,0.003756482,0.000727787,0.000436052,0.000537766,0.001129474,0.002271552,0.048638449,0.000324012,0.997440668,0.000623591,0.003240086,0.00049165,0.000551163,0.000491036,0.005535564,0.001526084,0.001337682,0.000593734,0.000879126,0.000615149,0.75388333,0.000798224,0.000708299,0.000850693,0.000599232,0.001611965,0.018764813,0.000570288,0.000592707,0.000490026,0.00064189
GSK3-alpha-beta_pS21_S9,0.008807282,0.002120808,0.008166632,0.00079729,0.00079609,0.004565771,0.006328834,0.00040489,0.001933195,0.000503046,0.0003713,0.000732351,0.002623925,0.000631964,0.001867673,0.462682666,0.004816543,0.003145638,0.119695928,0.001258165,0.000915083,0.000712748,0.003845728,0.001220829,0.02714202,0.000693488,0.000608628,0.002193299,0.000732786,0.000432468,0.002479054,0.001122764,0.00088738,0.000799447,0.002500239
HER2_pY1248,0.00271854,0.000492797,0.000220072,0.001853189,0.001023722,0.003579849,0.000303863,0.993101453,0.00043805,0.000370833,0.007526709,0.000464061,0.058911967,0.000511922,0.021605829,0.20761292,0.002079522,0.000952845,0.19119631,0.000538603,0.004508748,0.000631709,0.132163997,0.001937313,0.000632002,0.108032343,0.703865801,0.00144465,0.352486572,0.000359588,0.557006045,0.980775748,0.000602495,0.000490202,0.002957199
JNK_pT183_pT185,0.00065043,0.000417413,0.00037107,0.000614181,0.000799111,0.000776538,0.000304198,0.002073908,0.000471809,0.000279861,0.000340014,0.000343678,0.00054046,0.0005472,0.000970966,0.000632061,0.001427676,0.000560778,0.000455399,0.000519758,0.000482252,0.001219228,0.001015816,0.000544255,0.000739267,0.000489707,0.007401358,0.000653083,0.000749768,0.000568442,0.000796838,0.003168711,0.001127005,0.001253691,0.01132326
MAPK_pT202_Y204,0.000548849,0.000699552,0.00066114,0.000589826,0.000318525,0.055349987,0.000256025,0.020126594,0.031335117,0.000616547,0.063827735,0.037885226,0.000604557,0.000623337,0.194107983,0.000580877,0.183521615,0.488348954,0.23431327,0.001144989,0.000753271,0.000572652,0.000623759,0.00053977,0.211495006,0.000420038,0.005056054,0.000644819,0.00704423,0.000387514,0.000485056,0.005846204,0.000830789,0.000514052,0.000806343
MEK1_pS217_S221,0.000144301,0.000273757,0.000556131,0.000571048,5.44E-05,0.000762961,4.82E-05,0.000144974,0.009909434,0.000190411,0.024716285,0.039607415,0.000140281,0.00165032,0.00482795,0.00029904,0.997432113,0.085193808,0.005318562,0.000613768,0.000303392,0.000186812,0.000144883,0.000158439,0.002854933,0.000203435,0.001591863,0.000841686,0.001931,0.002013991,0.000128348,0.002245227,0.000197307,0.000105579,0.145249846
mTOR_pS2448,0.995723579,3.57E-05,0.412605459,0.0555785,8.91E-05,0.000194015,0.000192384,0.000109099,0.000113871,4.96E-05,0.000363621,0.00033744,0.002943429,0.003645406,0.001319799,0.051109228,0.00035317,0.000177138,0.018677016,1.77E-05,0.000370204,0.000201932,0.000154906,0.999468425,0.000139659,0.00012193,3.69E-05,0.063704785,5.71E-05,0.031233783,2.11E-05,4.80E-05,1.66E-05,0.000464904,0.000296251
NF-kB-p65_pS536,0.000529797,0.000911422,0.00026054,0.00620592,0.000382232,0.001144199,0.000423463,0.003450194,0.000466087,0.002988953,0.000329477,0.002999292,0.00058939,0.00050024,0.000508489,0.000563826,0.000601842,0.000668811,0.005249428,0.70507727,0.00048081,0.003344752,0.014582223,0.000714145,0.00052403,0.000510545,0.000930754,0.000494335,0.000677044,0.000347742,0.000596145,0.000578949,0.000621301,0.001457725,0.000980012
p27_pT157,0.000683163,0.000389648,0.000251925,0.000582326,0.000296395,0.000681342,0.000649493,0.0007221,0.0004452,0.00028332,0.000371454,0.005675515,0.000900755,0.000514527,0.001471919,0.221763575,0.004396829,0.001332279,0.000591885,0.000515888,0.003336431,0.000523903,0.000545921,0.000630306,0.000544819,0.000419828,0.000575524,0.000467789,0.000539683,0.000464002,0.000721065,0.001098823,0.00186912,0.000499478,0.000594344
p27_pT198,0.01744874,0.00030549,0.000256412,0.000693653,0.000717117,0.005478585,0.000460432,0.000680077,0.000462532,0.000295436,0.00031,0.001981227,0.001418067,0.000536799,0.00054427,0.001338184,0.000533997,0.00063656,0.000866408,0.000467058,0.00053393,0.000899081,0.000736714,0.001455437,0.000496397,0.000848859,0.000523834,0.000766717,0.000879052,0.000362591,0.000957224,0.00085401,0.000558524,0.000907408,0.002730551
p38_pT180_Y182,0.000548913,0.000347529,0.000604865,0.000587613,0.000318754,0.001275392,0.000281684,0.000418696,0.000507461,0.00027843,0.000339666,0.000460146,0.000582007,0.001496511,0.000953146,0.000869305,0.000964255,0.001462409,0.000682951,0.00146053,0.000633419,0.000544894,0.02344622,0.001012077,0.014859596,0.00106153,0.000655561,0.000824909,0.000962197,0.000547373,0.000475755,0.000523179,0.000391063,0.000494212,0.038182062
p70S6K_pT389,0.001217455,0.003087841,0.024261622,0.000610525,0.001739803,0.001921753,0.005582452,0.000614345,0.003900504,0.000514431,0.000322573,0.144877018,0.000906694,0.985456014,0.000809183,0.020041264,0.005598133,0.004997564,0.903753238,0.000841147,0.001627933,0.375400437,0.007521807,0.187038418,0.016220676,0.282814873,0.000522259,0.931021654,0.000551063,0.763117017,0.000794619,0.002488474,0.000447438,0.00834892,0.003467663
p90RSK_pT359_S363,0.000537056,0.000429576,0.001997325,0.000579571,0.000471314,0.912048857,0.000423986,0.000435057,0.001329128,0.000269536,0.000386606,0.00053839,0.000644143,0.011134244,0.000704067,0.0004667,0.001258809,0.000589987,0.026977934,0.001145366,0.000452395,0.000610361,0.00051069,0.001051428,0.001678146,0.000611412,0.000571343,0.004892916,0.204145975,0.975456042,0.000539359,0.000516934,0.001888675,0.000495748,0.090254839
PDK1_pS241,0.001316611,0.000720463,0.753695524,0.300984806,0.000422614,0.00335006,0.000741095,0.000558243,0.005008066,0.000692419,0.001994824,0.019650597,0.000568295,0.002369686,0.000927175,0.004968942,0.00094584,0.000513872,0.002546734,0.000938672,0.811155479,0.000663377,0.005082696,0.244849217,0.001615327,0.000445321,0.044986991,0.001790877,0.000574332,0.0044149,0.00051604,0.000514041,0.00040846,0.000628208,0.000762012
PKC-alpha_pS657,0.00059746,0.000310942,0.00027711,0.000614702,0.000323555,0.000874587,0.000299694,0.000626311,0.000512871,0.000351898,0.000438794,0.003055386,0.000518243,0.000734083,0.000946889,0.093527006,0.002615622,0.001171615,0.001216112,0.000460128,0.019509841,0.000571092,0.002137548,0.000551237,0.000490277,0.000476906,0.000818276,0.000482188,0.000591509,0.000379524,0.000497026,0.000576325,0.000450224,0.000496256,0.001302248
PRAS40_pT246,0.015192123,0.000989233,0.344454634,0.001210525,0.00170366,0.00223199,0.013147654,0.000586033,0.004271788,0.000408547,0.000316233,0.000469607,0.002209572,0.001840212,0.000584212,0.010809175,0.001036325,0.000763206,0.010504491,0.002049238,0.000686088,0.002265559,0.001080319,0.007364676,0.003820153,0.000594491,0.000496852,0.034403069,0.000614847,0.000900379,0.002463103,0.001602916,0.001810834,0.002392306,0.018663149
Rb_pS807_S811,0.000541715,0.000322937,0.000316523,0.000968905,0.000345529,0.000664709,0.00025881,0.001703179,0.000648522,0.001969631,0.018605994,0.001449513,0.00068851,0.000526249,0.831375711,0.001237245,0.002194531,0.000617745,0.044148217,0.00043711,0.006294752,0.000505991,0.000524887,0.000532466,0.00068761,0.002714165,0.001600096,0.000683743,0.997601692,0.000594807,0.000845197,0.000704103,0.000386569,0.000500292,0.000670656
S6_pS235_S236,0.000805428,0.002545128,0.007994905,0.000603998,0.00214454,0.001589715,0.005453148,0.00082063,0.005808713,0.000586149,0.000333024,0.000900887,0.000727633,0.009702709,0.000667571,0.031325604,0.01270831,0.009146082,0.0942633,0.003105536,0.001898703,0.001540337,0.831283464,0.000583076,0.020953015,0.000897231,0.000513021,0.003125829,0.000553844,0.306468821,0.000803672,0.002339167,0.000422467,0.005323624,0.002763748
Src_pY416,0.000808993,0.000406443,0.000297413,0.001888454,0.00059439,0.001248286,0.000445957,0.000408673,0.001035688,0.00033493,0.000391454,0.020477546,0.000589526,0.001146569,0.000518321,0.04440219,0.001072315,0.000616355,0.034212248,0.00512492,0.001253513,0.000662357,0.000829343,0.000624053,0.00052962,0.000408167,0.000550203,0.000563037,0.000631811,0.000582224,0.001160934,0.000525356,0.107212136,0.000578015,0.000611304
Src_pY527,0.000547938,0.00029357,0.000266151,0.000624765,0.001503112,0.000918938,0.001120104,0.001324787,0.000640772,0.001535686,0.001791247,0.007860199,0.000504348,0.000499136,0.000920258,0.02214461,0.004005224,0.001990159,0.001098931,0.000542427,0.004384556,0.000811849,0.003348573,0.000578755,0.000524336,0.000398381,0.004477714,0.000492218,0.000830435,0.000487203,0.002080823,0.001139975,0.137859192,0.00049118,0.00058877
STAT3_pY705,0.000596441,0.000463317,0.000233723,0.000831234,0.001791612,0.000815646,0.000325383,0.000388001,0.000454118,0.000456282,0.000344074,0.00044759,0.001082422,0.001385853,0.001333763,0.00093788,0.000549357,0.000447367,0.001192859,0.00189856,0.003479128,0.000585347,0.000595434,0.000561874,0.000912805,0.000516524,0.002667973,0.000525491,0.000537932,0.000588695,0.003865569,0.002024689,0.358330555,0.00268997,0.000656441
YAP_pS127,0.001667132,0.003739497,0.000838621,0.00057778,0.104144273,0.000882163,0.000508377,0.00055264,0.001197282,0.00127573,0.000603726,0.00041173,0.001009343,0.000497952,0.001574843,0.00076752,0.001963221,0.001230435,0.000728057,0.001070787,0.000643839,0.625668554,0.000948982,0.000552961,0.001401723,0.000690315,0.000554528,0.000635566,0.001921311,0.000372197,0.000927172,0.003527351,0.000450343,0.006000144,0.002046588
YB-1_PS102,0.000597078,0.000977093,0.000302872,0.000571712,0.02786564,0.000707547,0.003254213,0.000600963,0.000572178,0.000505438,0.000337675,0.000525102,0.000644963,0.000605474,0.000773591,0.00125578,0.001829802,0.001605738,0.000576019,0.002643529,0.002086917,0.002768718,0.001010225,0.000537714,0.003104616,0.000676453,0.000692142,0.001018059,0.000692009,0.000499351,0.001524043,0.000983181,0.000384145,0.001657809,0.984163126
