,4EBP1_pS65,ACC_pS79,Akt_pS473,Akt_pT308,AMPK_pT172,Bad_pS112,c-Met_pY1235,c-Raf_pS338,Chk1_pS345,Chk2_pT68,EGFR_pY1068,EGFR_pY1173,ER-alpha_pS118,GSK3-alpha-beta_pS21_S9,HER2_pY1248,JNK_pT183_pT185,MAPK_pT202_Y204,MEK1_pS217_S221,mTOR_pS2448,NF-kB-p65_pS536,p27_pT157,p27_pT198,p38_pT180_Y182,p70S6K_pT389,p90RSK_pT359_S363,PDK1_pS241,PKC-alpha_pS657,PRAS40_pT246,Rb_pS807_S811,S6_pS235_S236,Src_pY416,Src_pY527,STAT3_pY705,YAP_pS127,YB-1_PS102
ER-alpha_pS118,0.00053539,0.000746548,0.00169949,0.001192059,0.00064378,0.00056311,0.000241621,0.007026921,0.000957043,0.000906458,0.003211178,0.046293855,0.120227139,0.000766925,0.000301141,0.000512388,9.73E-07,9.13E-05,0.001880198,0.000613807,0.000321582,0.00047943,0.000421664,0.000474951,0.127534943,0.000511988,0.002960772,0.000497323,0.000810377,0.000991863,0.003092262,0.000565822,0.000576897,0.001196395,0.006103549
GSK3-alpha-beta_pS21_S9,0.000562226,0.004081235,0.000472924,0.001513037,0.000899441,0.00087316,0.000338563,0.00068265,0.000685749,0.000494799,0.031283598,0.002991654,0.000379565,0.00087176,0.000532379,0.000509142,1.78E-06,8.62E-05,0.283242049,0.00067076,0.000248626,0.000323202,0.000740883,0.000572832,0.000461422,0.001100432,0.001343217,0.000583101,0.000903085,0.000168177,0.000406117,0.00046705,0.011059354,0.001016997,0.001602629
HER2_pY1248,0.000546623,0.001625167,0.000569648,0.003441392,0.000878146,0.00089324,0.000276341,0.16794912,0.00056101,0.001422695,0.00072516,0.001251262,0.000649227,0.000804325,0.000753507,0.533753624,1.04E-06,0.000110449,0.000924919,0.001024969,0.000306263,0.000297307,0.234274961,0.000606554,0.126889045,0.031551201,0.151919619,0.001731828,0.049824534,0.000135029,0.109296044,0.125373243,0.000535394,0.000624725,0.000701252
JNK_pT183_pT185,0.007364222,0.001691674,0.001516628,0.019459003,0.001193487,0.001444057,0.000257638,0.000506061,0.185499095,0.000495892,0.050519829,0.001420879,0.000535457,0.000642964,0.000326862,0.000580769,0.005894716,0.000176421,0.00242478,0.435898178,0.006802982,0.000282825,0.000747895,0.000745253,0.00657372,0.016845001,0.00057814,0.00102306,0.000604413,0.006287532,0.00096498,0.002261734,0.015107416,0.929673458,0.837496962
MAPK_pT202_Y204,0.000522282,0.560248629,0.002045006,0.000601388,0.000303836,0.19778753,0.000312327,0.021528226,0.000673231,0.001065275,0.436916337,0.254047569,0.01204849,0.000669544,0.183023618,0.000553477,0.99865597,0.97210221,0.510846441,0.000853265,0.000353948,0.001221471,0.002350671,0.000512805,0.997500791,0.000648758,0.000542044,0.000601086,0.007151593,0.00094477,0.000541991,0.000497067,0.001008443,0.000851755,0.006139871
MEK1_pS217_S221,0.000118041,0.027219191,0.011126264,0.000672075,0.000270768,0.017537223,4.16E-05,0.00031308,0.000140819,0.004158414,0.24753408,0.736194894,0.006446964,0.00080964,0.001568835,0.005227401,0.999992104,0.901804508,0.000298484,0.001387758,6.50E-05,0.000264339,0.000660853,0.000106996,0.401689133,0.000128893,9.38E-05,0.00045006,0.000194036,0.000129894,0.000763221,6.54E-05,0.000281248,0.000136226,0.04575912
mTOR_pS2448,0.995007723,0.001005256,0.343017608,0.924494801,0.000258417,0.000141405,0.002515742,7.23E-05,0.000318289,0.000174204,0.000249564,7.29E-05,1.81E-05,0.003948854,0.000731732,4.40E-05,6.06E-07,1.56E-05,0.000414847,5.35E-05,1.03E-05,0.005673768,0.000137349,0.407073199,0.000159034,0.000314799,0.000483618,0.040752426,0.044477283,0.000787422,0.000172295,7.61E-05,0.001725768,5.93E-05,5.41E-05
NF-kB-p65_pS536,0.002153481,0.034881812,0.021502773,0.024408569,0.000488437,0.001383443,0.000299639,0.000578822,0.403229674,0.000452397,0.190802113,0.000793407,0.001114719,0.000961667,0.000288907,0.000516606,0.593125314,0.000260526,0.001673871,0.636227082,0.004241639,0.000292789,0.003606184,0.001044615,0.175746582,0.004257349,0.000466805,0.000668208,0.00103169,0.006897466,0.001411338,0.000628515,0.511497401,0.015092773,0.137850568
p27_pT157,0.000747301,0.000574217,0.000806302,0.001138403,0.000548813,0.001416997,0.000242133,0.000487818,0.000698332,0.00104277,0.000793511,0.002405427,0.000542396,0.000819259,0.000330713,0.000570193,1.52E-06,0.000123362,0.000653309,0.004264469,0.000246237,0.000540848,0.002713411,0.000565313,0.001395853,0.000524424,0.000383643,0.00055655,0.001143129,0.00036281,0.000336585,0.00042169,0.000621642,0.001206689,0.001350039
p27_pT198,0.000542936,0.001371437,0.000376626,0.001780347,0.000707249,0.000987846,0.000242997,0.000824055,0.00065026,0.00052517,0.000608923,0.00148295,0.000291696,0.000637049,0.000355267,0.00093982,9.68E-07,8.98E-05,0.000662397,0.000737184,0.00024211,0.000859009,0.000435408,0.00167143,0.001323162,0.000526889,0.00078795,0.000519724,0.000738235,0.00017897,0.000404375,0.000799425,0.001124213,0.000576366,0.000916761
p38_pT180_Y182,0.000591666,0.004550204,0.000436152,0.000670221,0.000742262,0.001687208,0.000436264,0.000769087,0.000870104,0.002111944,0.126300726,0.018801271,0.000376368,0.001305484,0.000317759,0.9994171,6.24E-05,0.003856557,0.00479775,0.154933065,0.000341836,0.000373531,0.016118888,0.000498945,0.012297507,0.001288744,0.000680557,0.000663584,0.002735025,0.000946112,0.001824727,0.000632641,0.000771994,0.000808851,0.001167407
p70S6K_pT389,0.010066396,0.052865337,0.381615453,0.057673676,0.004390628,0.000543869,0.000998099,0.000481818,0.000873616,0.002084771,0.002185728,0.987804591,0.001057193,0.963541161,0.000662071,0.000671724,8.26E-06,6.40E-05,0.989577656,0.001234782,0.000279619,0.107682591,0.001100194,0.999999112,0.000727225,0.879679003,0.000356889,0.941574917,0.028083294,0.992759484,0.000496686,0.000322281,0.001439705,0.000712311,0.000679462
p90RSK_pT359_S363,0.000610018,0.019555387,0.001012997,0.000597437,0.000375781,0.94063588,0.000389221,0.001443732,0.000899888,0.001117489,0.002101493,0.025168419,0.000934808,0.009699196,0.000439679,0.000550546,3.14E-06,0.025567286,0.064644451,0.005502992,0.000258555,0.002305917,0.009087395,0.000754672,0.000805961,0.000524437,0.000446102,0.000581055,0.258623701,0.962298019,0.000344867,0.000423836,0.00096562,0.000735994,0.062582925
PDK1_pS241,0.004422295,0.000512347,0.684638509,0.103318069,0.000308436,0.001545654,0.000240942,0.004148405,0.006252247,0.000399926,0.000717415,0.000776475,0.000429168,0.001405592,0.000287597,0.007182454,9.33E-07,0.001534199,0.000619638,0.094585242,0.00024387,0.000274773,0.00582757,0.837046908,0.000982005,0.00106448,0.009580121,0.001649921,0.078701306,0.000210221,0.001477311,0.000645342,0.000601099,0.000609415,0.000599516
PKC-alpha_pS657,0.000538235,0.000534242,0.000570967,0.001382352,0.001340471,0.001204714,0.000289807,0.000488455,0.003045158,0.000758546,0.000659034,0.004305012,0.000331616,0.001290937,0.000301623,0.000495362,1.02E-06,0.000538269,0.000957803,0.001139107,0.000466074,0.001602391,0.00140426,0.001103506,0.000551889,0.000522702,0.00035741,0.000624036,0.00093579,0.00015479,0.000466636,0.000324097,0.00102421,0.017562725,0.016420582
PRAS40_pT246,0.000579402,0.008412977,0.005969823,0.001516611,0.122204789,0.001479431,0.002038617,0.000748717,0.016917106,0.01337135,0.002781856,0.009526553,0.000531788,0.000657146,0.000585977,0.000532597,8.79E-06,6.68E-05,0.01264019,0.000767812,0.000251283,0.000282804,0.001458597,0.00056225,0.001380104,0.00099221,0.000351725,0.001213783,0.004081146,0.00011227,0.00034407,0.000337867,0.002370735,0.000590707,0.000965043
Rb_pS807_S811,0.000719253,0.002864809,0.000722309,0.00067802,0.000789618,0.000654473,0.000435823,0.000547236,0.001681581,0.001083781,0.000750396,0.034501761,0.000426658,0.000654784,0.00066509,0.000529888,1.76E-06,0.000111589,0.002450169,0.000710839,0.000562523,0.000272771,0.000451276,0.000755628,0.000241107,0.008222186,0.00040867,0.000497333,0.663835787,0.00011153,0.00032963,0.000401984,0.001033401,0.001722846,0.000887455
S6_pS235_S236,0.003346858,0.621023722,0.024440901,0.007509454,0.002359162,0.000722713,0.000640105,0.000927008,0.00374142,0.001214893,0.056320671,0.003066614,0.000726749,0.003401202,0.000738732,0.000575746,0.003543214,0.000293214,0.099892546,0.004290472,0.00059828,0.000653275,0.800557413,0.003663457,0.007250025,0.001116923,0.000400925,0.001336259,0.002524958,0.878638073,0.000709463,0.000333709,0.012718992,0.000790046,0.001434401
Src_pY416,0.000516944,0.000748983,0.000490674,0.000675146,0.000567259,0.000570208,0.00027509,0.000464713,0.000638794,0.000393641,0.000713409,0.000612658,0.002624749,0.002954144,0.000423695,0.000536549,1.08E-06,7.28E-05,0.000727955,0.000531439,0.000295979,0.00040475,0.000399922,0.000947578,0.001776998,0.000537729,0.000352743,0.00050405,0.000909217,0.000256641,0.002559469,0.000317989,0.131220103,0.000868819,0.000821678
Src_pY527,0.000676456,0.000642613,0.000664336,0.00074611,0.000904364,0.000571862,0.000242746,0.000580008,0.001652093,0.000667038,0.00196919,0.00071574,0.000745754,0.001113245,0.000292088,0.000657115,1.54E-06,0.000210948,0.000995145,0.000637275,0.000521159,0.000387213,0.000847555,0.001080089,0.005374677,0.000530442,0.000356629,0.000665547,0.005110829,0.000198134,0.000422398,0.000341597,0.402766954,0.007536636,0.006071342
STAT3_pY705,0.000589463,0.015356206,0.000340771,0.000593384,0.000370622,0.002206159,0.000239688,0.000683068,0.001302812,0.000457644,0.001440477,0.00669826,0.000836612,0.000946456,0.000387246,0.000509171,4.62E-05,0.000343865,0.00059842,0.00055983,0.000534246,0.001371237,0.001128112,0.00185642,0.006706868,0.001097276,0.000356789,0.000528973,0.000595714,0.000123217,0.000405342,0.000366048,0.358631711,0.00689017,0.002039714
YAP_pS127,0.000648234,0.008667877,0.006786535,0.003878746,0.000434403,0.001099861,0.000241373,0.001006613,0.351648695,0.00043739,0.042373666,0.003488477,0.000456824,0.001986556,0.000291044,0.001046981,0.012198795,0.001894881,0.001388052,0.00115112,0.002981079,0.000602446,0.002081419,0.00173232,0.32507091,0.001318046,0.000381086,0.001222978,0.002562374,0.001509892,0.000768582,0.000349239,0.223116524,0.997486291,0.008561559
YB-1_PS102,0.001097049,0.002612634,0.000562176,0.001120516,0.000799197,0.000485724,0.000317024,0.000544271,0.002579729,0.001233251,0.056913029,0.001237977,0.001996248,0.000810006,0.000438327,0.001390154,5.17E-06,0.000102802,0.000734332,0.022381632,0.000250788,0.000819747,0.004251106,0.000720419,0.000526223,0.001274686,0.000634042,0.002066259,0.000801918,0.001233643,0.000333514,0.000803252,0.000750382,0.006855526,0.998008012
